iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
BGR,Female,CKD,glp1,478.08614279878054,0.0,21.044264877031083,0.0,1.6054657421507272,3.5287242878625875,5.386241779543411,7.159335744490932,8.839787512952967,10.419086066517934,11.888853112518632,13.24226814282315,14.47515129696285,15.586390826056231,16.577814165822133,17.453713576512428,18.220218438515985,18.884649418619233,19.45493451280049,19.93912556136945,20.34502675894271,20.679930799606154,20.95045008122179,21.162427013954925,21.320906958379965,21.4301583741983,21.493726595945986,21.514509788089413,21.494847786847686,21.43661654926484,21.34132271586941,21.210194313909142,21.044264877031083
BGR,Female,CKD,diet,158.42730365858836,0.0,8.47795707842829,0.0,0.10043141216965523,0.2531141685503826,0.4773902021837557,0.7908756407226747,1.2021915239747614,1.704961139902025,2.27791267269572,2.8913621207450433,3.515438978620523,4.125645553025947,4.704743054309802,5.242207147245722,5.732726743106468,6.174631315056672,6.568595843492858,6.9166858486801175,7.2216957742623435,7.486710098398817,7.714823863781703,7.90897395718423,8.071846013713184,8.205832245331976,8.313022962101286,8.395219762426109,8.45396198275239,8.490560523292515,8.50613495337268,8.501651079060707,8.47795707842829
BGR,Female,CKD,combo,630.4704693179557,0.0,29.22331256497523,0.0,1.7019417366091147,3.7706982564295686,5.842186260252788,7.914709962402981,9.988456570241624,12.048999360029825,14.067768262308618,16.00963027312082,17.84182708403023,19.539736864775705,21.08857846022522,22.4824430503204,23.72224925928765,24.813603717447677,25.764983073157055,26.58633795284379,27.288087328438905,27.88043247342671,28.37291805402117,28.774178247294003,29.09181803621243,29.3323907475052,29.50144180950997,29.603595783145693,29.642669306755238,29.62179701173875,29.543560954942677,29.410116856506647,29.22331256497523
ISR,Male,CKD,glp1,1441.265732400985,0.0,86.43422069631424,0.0,2.6229254118034078,6.0131028543048615,9.592274302379792,13.313463092637448,17.136800533388396,21.019929041829982,24.92075570211955,28.800042833042653,32.62340269571155,36.36260090453084,39.99617202545028,43.50942368690676,46.893950699174184,50.14679947473951,53.26942095171853,56.26653411965981,59.14499856574366,61.9127683309689,64.57797439909518,67.14816154284472,69.62968809125778,72.02728468635178,74.34375992621608,76.57983626832629,78.73409785997364,80.80303222231214,82.78114916588765,84.6611623162953,86.43422069631424
ISR,Male,CKD,diet,125.89718824300644,0.0,8.848359873918525,0.0,0.04135777635337945,0.10840997215882453,0.21236601297232482,0.36487591925697416,0.5746819840874196,0.8442665055792986,1.168771723230293,1.5378800154328474,1.939067113978581,2.3602903727246485,2.791383038293361,3.2244220040549862,3.653566335992764,4.074712139853091,4.485128458524741,4.883131933025197,5.26781190457541,5.638802666662286,5.996096713650331,6.339893458647111,6.670478939809527,6.988132744226732,7.293058760474196,7.585336590419047,7.864890639013993,8.131474120804796,8.384665484176821,8.623875041108931,8.848359873918525
ISR,Male,CKD,combo,1563.0576759338155,0.0,95.04068946155803,0.0,2.662439238790512,6.116178526434396,9.79409786041424,13.660463635659426,17.683930113536235,21.824734939898008,26.03637386839455,30.269935949588216,34.47917632920644,38.62438536285458,42.67435059683089,46.60673163425872,50.40743786098642,54.069477313860716,57.591572171746066,60.976718691531914,64.23080178761893,67.36133394314629,70.37636035491641,73.2835511472017,76.08948527345547,78.79911885629781,81.41542285992091,83.93917062699802,86.36885424021466,88.70070909881952,90.92882776957458,93.04534642010185,95.04068946155803
ISR,Female,CKD,glp1,1337.4668904336281,0.0,80.10102718814551,0.0,2.2245916982174094,5.123941000354762,8.234796555106868,11.530543872203907,14.983549057330038,18.557791853302888,22.211902777244177,25.902495296970756,29.587287943063075,33.227695647728524,36.790695288221286,40.24991086318437,43.58597470345694,46.78628991778942,49.844349653550125,52.758770456510774,55.53218044288542,58.17007692164452,60.679738999908295,63.06925284521776,65.34668313861175,67.51940495753252,69.59359607142324,71.57388001840445,73.46310463196323,75.26223803894209,76.97036368779982,78.58475690691421,80.10102718814551
ISR,Female,CKD,diet,115.50564847456917,0.0,8.136766563173296,0.0,0.03507692804328144,0.09226753786356312,0.18155005153880666,0.3134875814610041,0.4964283760461967,0.7335869809539872,1.0219249790727645,1.3534902679243714,1.7179860823719082,2.104992713993852,2.505211376292209,2.9109057554567244,3.3159140777490848,3.715493418942742,4.106120714252029,4.485294857124245,4.851351261639138,5.203290599188222,5.540622164792239,5.863222915129427,6.171213529058605,6.464852553890978,6.744449040226755,7.010293313256625,7.262604869047209,7.5014959100426495,7.726948759906463,7.938805296130795,8.136766563173296
ISR,Female,CKD,combo,1449.799821791803,0.0,88.06750080992879,0.0,2.2581047104763456,5.21169441109123,8.40743522414732,11.828938343963273,15.456742881364562,19.258149393675012,23.1891380212694,27.198927728695026,31.23552266745287,35.250422590665266,39.20168954902556,43.055473013306255,46.78640006337332,50.377203886342386,53.81786480079086,57.10446371823173,60.23789990614114,63.22258960124145,66.0652317238314,68.77369966326796,71.35609427176405,73.81997363018672,76.17176024156015,78.41631593797092,80.55666841519405,82.5938701643654,84.5269698036268,86.35307661885372,88.06750080992879
NGA,Male,CKD,glp1,9092.853334175306,0.0,523.4820285842798,0.0,19.870256113859796,44.17843523992269,68.3026119051101,92.08261003254302,115.52384364551472,138.6464046956935,161.47295706786463,184.02437592718343,206.31590800790582,228.35368749903864,250.13214732098277,271.632550823575,292.8225348082051,313.65639093374557,334.0757922587982,354.0107323716584,373.38053611545183,392.09489177362775,410.05492750781923,427.1544020252404,443.28109913532535,458.31851028845267,472.14786332919175,484.65051614231925,495.7106878780687,505.2184550145612,513.0729006109541,519.1852771184131,523.4820285842798
