iso3,outcome,factor,sex_name,age_name,paf,deaths_attr,deaths_lo,deaths_hi,glp1_channel,convergence
ZAF,IschStroke,fiber,Female,80-84 years,0.0022739343666491,4.357468001808156,-8.129557725605594,25.180140090983286,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Female,85-89 years,0.0023441317054427,3.96202607777141,-7.53555709675676,23.17179058213601,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Female,90-94 years,0.002446449732453,1.7048973217834826,-3.289045906793213,9.473945326270249,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Female,95+ years,0.0023721535354444,1.426700488957681,-2.3402722805004723,8.33201059097092,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,25-29 years,0.0051625837826726,0.0497905706068158,-0.0013901841730635,0.2704290240386574,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,30-34 years,0.0043576215554634,0.0564027268275982,-0.0015884612798001,0.330263681366453,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,35-39 years,0.0036902581478816,0.0789730138337849,-0.0014273568634873,0.4286519174739361,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,40-44 years,0.0027256785585647,0.1025525276466219,-0.0007248022054266,0.5498211274186151,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,45-49 years,0.0012032974329852,0.0714697318641222,-0.0004015761792218,0.4866324774966903,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,50-54 years,0.00058797470739,0.0609879402828333,-0.0001119539265389,0.453040694781635,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,55-59 years,0.0004274766426625,0.0780550228939415,-2.720080878419453e-05,0.6316326135426867,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,60-64 years,0.0001927432065005,0.0813769111725593,-1.1301084261233112e-05,0.7282668554992155,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,65-69 years,0.0003014137947853,0.2426762909434998,-0.0001771244737525,2.0924450351453734,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,70-74 years,0.0002009986660886,0.328009367613,-0.0002587593695348,2.531921480471211,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,75-79 years,0.0001962580184582,0.5983556468319305,-0.0111539673071691,4.588764868359334,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,80-84 years,0.0001853972972026,0.7560323058229017,-1.2008729797397018,6.499018548783607,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,85-89 years,0.0002523368742843,1.0283691888402828,-1.6376906244672984,6.875915769687599,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,90-94 years,0.0002058564917621,0.485753139506685,-0.7019489669775194,3.7339597855134152,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Female,95+ years,0.0002072690254925,0.1209443661181301,-0.1873805940830324,0.8152707855187524,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,25-29 years,0.0022343107050306,0.1046912046568551,-0.0007036097088501,0.592888483090493,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,30-34 years,0.0018609816562461,0.1668975113694983,-0.0011381824719818,1.0635961071535287,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,35-39 years,0.0015553904077039,0.1870656125669899,-0.00089320706366,1.0834445834132562,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,40-44 years,0.0009442817645592,0.2239755775781634,-0.0006914593599137,1.2147700458948547,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,45-49 years,0.0004379430110567,0.1367708972814821,-0.0002135685712586,0.8499751632432886,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,50-54 years,0.0001904022696636,0.1292223353346984,-8.670897286455264e-05,0.9293242788438272,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,55-59 years,8.509912188745866e-05,0.0764900434082087,-1.976687199320625e-05,0.6049006371686274,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,60-64 years,5.369540662930009e-05,0.099623652896758,-2.370105893821277e-05,0.97436086079951,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,65-69 years,5.9356612835935447e-05,0.1483826082175682,-5.3922376204380856e-05,1.3034096049230668,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,70-74 years,6.760714725822901e-05,0.201954553617494,-0.0003231063710796,1.628969035912215,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,75-79 years,7.362572259801045e-05,0.2478562295036191,-0.0022706917760076,1.70531806037987,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,80-84 years,9.198657537897416e-05,0.2803088500684148,-0.3327148152816293,2.0874835384385664,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,85-89 years,9.951292641833472e-05,0.2213662702424043,-0.3164119706989658,1.6920214835570162,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,90-94 years,0.0001048650064397,0.1073049097001722,-0.1425727886595882,0.898305688642515,纯直接效应-结构不可及,0.0
NGA,IschStroke,fiber,Female,95+ years,0.0001109148583008,0.0878981572643851,-0.115296924632986,0.733212241430138,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,25-29 years,0.0739548502465173,12.25566515716935,-0.4540202316062544,35.139970418379804,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,30-34 years,0.0710034932985324,17.03861844091978,-0.5498985119142759,50.35160779031709,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,35-39 years,0.0670574402498131,31.40298578032187,-0.9312420189446782,87.5016655786155,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,40-44 years,0.051322642245879,47.21659949907026,-1.321666937426505,142.6760412136084,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,45-49 years,0.0340505635846268,54.60502744421115,-1.3715981052940764,189.36980869137523,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,50-54 years,0.0229476505612647,72.65571562980983,-1.2279328957901527,258.9131162200637,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,55-59 years,0.0154457425007633,94.57987719338384,-2.2190375304424474,364.1954218887224,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,60-64 years,0.0111778358227538,163.14958281600164,-2.7041488784316234,579.1247382268468,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,65-69 years,0.0091471207412032,220.46467042232868,-4.676603442426402,790.9305194028407,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,70-74 years,0.007414957422181,291.9589139437559,-4.113350009334888,1012.2487742704016,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,75-79 years,0.0054720784500716,235.8828970612292,-13.634957132007727,852.9437012709677,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,80-84 years,0.0031996555227314,145.63677766120608,-304.20499993001795,913.0763302001636,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,85-89 years,0.0032468368823847,100.31240918848908,-176.17415495023815,551.9726611721547,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,90-94 years,0.0031634058167666,40.8545951117207,-78.7938579217662,255.183228996335,纯直接效应-结构不可及,0.0
IND,IschStroke,fiber,Female,95+ years,0.0031617190126941,12.663974552565168,-25.424142840018725,78.14478282647836,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,25-29 years,0.0750335965751854,0.0423953372788141,-0.0017378344750464,0.1087181833655593,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,30-34 years,0.0706558851005494,0.1446155543735876,-0.0050142372151972,0.3548647882182302,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,35-39 years,0.0665714352616248,0.4585079070516576,-0.0153920336648604,1.2233177736312233,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,40-44 years,0.0497823015145376,0.7112805230042882,-0.0236664718991712,1.8382980790358288,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,45-49 years,0.0336032989270419,1.7656226240330055,-0.0622786839421154,4.883457918157872,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,50-54 years,0.0219649566710995,2.481043138166292,-0.0829471246709527,7.479683686583854,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,55-59 years,0.0143809156858234,2.7724386849771743,-0.0929483764391873,8.865088459060486,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,60-64 years,0.0104454957356636,4.876632603380886,-0.0960846106505281,15.381482678300674,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,65-69 years,0.0089035055907697,6.549758144817459,-0.1512121863611071,19.082569586026366,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,70-74 years,0.007287897317848,9.145532047079564,-0.1946994312286674,26.5040365057878,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,75-79 years,0.0055986724315256,7.9550704718581216,-0.6201373533057064,29.33636164089204,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,80-84 years,0.0032702596346218,4.761921493255716,-8.230751691919421,24.86436914582071,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,85-89 years,0.0033414124866903,4.096300891093634,-7.316143777515661,21.37745594387648,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,90-94 years,0.0033684464383178,1.950059149906715,-3.189507858723072,10.252667179748991,纯直接效应-结构不可及,0.0
BGR,IschStroke,fiber,Male,95+ years,0.0033779840826346,0.5755206973016511,-0.9696978706291164,3.051428076466188,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,25-29 years,0.0612569495424401,0.0466645938699084,-0.0014168883594203,0.14527103423119,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,30-34 years,0.0571032244412651,0.1253977079164874,-0.0043717143131007,0.4278050286862642,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,35-39 years,0.0515721829993832,0.2626370378638052,-0.0081184706858609,0.9544406196321636,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,40-44 years,0.0381331128568237,0.3598259498116694,-0.0113559893278715,1.3438753330778035,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,45-49 years,0.0261304285523151,0.6812402180328675,-0.0196153564826554,2.736541688279238,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,50-54 years,0.0171952548963777,1.0799961870809618,-0.0325240449821414,4.724133232627707,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,55-59 years,0.0116293442797646,1.2445904383172393,-0.0373928862454678,5.812707535419859,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,60-64 years,0.0086565089615553,2.17769573952259,-0.0130661070381599,10.34054644519694,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,65-69 years,0.0069825229229158,2.8857664237466443,-0.0167380635994681,13.371481769836288,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,70-74 years,0.0056663878803653,5.227687794556442,-0.030752404535671,24.223443607697533,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,75-79 years,0.0044743531453727,6.449477549504331,-0.5305873270708085,31.0277476053586,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,80-84 years,0.0024892115410163,5.985205916626435,-8.618449800256595,42.677845222675145,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,85-89 years,0.0026892307962756,8.050927955869478,-11.687976708717656,54.5875107011467,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,90-94 years,0.0027655770741598,5.858218114923947,-8.709066491645135,38.99222995981656,纯直接效应-结构不可及,0.0
GBR,IschStroke,fiber,Male,95+ years,0.0029384119692235,2.1714666683459014,-3.219021328637363,13.811070219115122,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,25-29 years,0.0471710873322648,0.6017399990131133,-0.0460006687305459,1.5975881783825143,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,30-34 years,0.0364639027217498,1.138270815019042,-0.092503235627984,3.117073458633976,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,35-39 years,0.0340743003706911,1.9271985486407857,-0.1636407546843964,5.349802500574636,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,40-44 years,0.0301894316251198,3.264234158412215,-0.0905887681783032,9.005371658191482,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,45-49 years,0.0189098657502543,3.919259822179854,-0.3174789196306536,10.87328826431899,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,50-54 years,0.0132489225858344,5.447247950695152,-0.4280390519797062,15.332737157615478,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,55-59 years,0.0088025649776543,6.528051262800732,-0.5639646597297624,19.23942429223373,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,60-64 years,0.0062504851573281,12.52725025719216,-1.142271165014465,38.050276643843,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,65-69 years,0.005525561429825,15.650387443386622,-1.1480602617449858,52.19408357794925,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,70-74 years,0.0038691909837092,18.922457041828817,-1.6276828470737683,61.88888907883521,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,75-79 years,0.00271272443158,16.72371012348221,-2.293065100025676,56.751276862160864,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,80-84 years,0.0021530683486651,20.12323570210908,-43.96662273244576,119.58934065570304,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,85-89 years,0.0022859120123104,21.2372505341252,-58.490621551960665,108.0241463182239,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,90-94 years,0.0029355855007543,20.29759233057675,-34.52999656266273,115.64699246690748,纯直接效应-结构不可及,0.0
USA,IschStroke,fiber,Male,95+ years,0.002946490649924,8.867061790477587,-16.524725471608104,48.12022986774821,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,25-29 years,0.0530761060320294,6.065084472750411,-0.2018411533136686,20.375185462026103,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,30-34 years,0.0602674138423893,21.38530863676257,-0.574618328410381,61.76888661140598,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,35-39 years,0.0462687861988733,37.199679046416485,-1.4133054585269114,126.2333661414777,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,40-44 years,0.0344435025303953,54.77464795923352,-1.8730531555167,213.4696521288429,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,45-49 years,0.0242218221797504,95.77720627574514,-2.915245450541334,404.0352200191659,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,50-54 years,0.0146442155698525,142.5682602207387,-4.507293030634661,648.490021702177,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,55-59 years,0.0087744544118406,151.0151178554848,-4.530790612097027,724.4971308640976,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,60-64 years,0.0055150966681617,155.4834376436901,-0.7320207606992442,748.9851176559682,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,65-69 years,0.0034758374965813,179.4972522709228,-0.8595882071203615,1006.485763472176,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,70-74 years,0.0021057686994934,163.9612399914648,-2.080968187670955,702.0091973073189,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,75-79 years,0.0019397729432383,166.96252375872706,-6.654956453805832,903.6771433795705,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,80-84 years,0.0013881995214842,127.14028269576666,-170.48101859563764,841.7141186526203,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,85-89 years,0.0018481245797168,132.78538103778217,-178.84236877652523,853.4770168903756,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,90-94 years,0.0021063914095059,67.90010634564479,-112.00786754334372,483.2077987220344,纯直接效应-结构不可及,0.0
CHN,IschStroke,fiber,Male,95+ years,0.002193363825879,17.891340872782635,-25.313009559153897,111.2678825323726,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,25-29 years,0.1449155964125017,0.2286990206679862,-0.0090709405994954,0.4542804660200918,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,30-34 years,0.1427618553917015,0.4874560168032864,-0.0205843299429575,0.9695145053539465,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,35-39 years,0.1310558840583326,0.9754734014789144,-0.0427750091468852,1.949044239061101,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,40-44 years,0.1075279922052083,2.5565679557516314,-0.1019500575458231,5.122367895731737,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,45-49 years,0.0807638755221111,5.421260341565903,-0.2004248850616876,11.38161803515735,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,50-54 years,0.0591662470085816,8.710615794134245,-0.2902692572031825,18.49706054195548,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,55-59 years,0.0458622598301673,11.238987789737772,-0.3364881620032176,25.18142723056716,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,60-64 years,0.0312404569688346,19.677656277234863,-0.5872247420169314,43.84861429657073,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,65-69 years,0.0203423724961729,26.64121047108124,-0.9160575983695104,63.16700422918764,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,70-74 years,0.0134291277131372,52.327972063602,-1.4852432131066624,137.90456868011762,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,75-79 years,0.0098097659013742,51.42234559302428,-7.069026713155642,150.52417848653886,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,80-84 years,0.0049495383408094,43.21380111201015,-93.96313556706332,235.62540531597267,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,85-89 years,0.0061031090016365,69.74961336334142,-151.7286112449171,354.5125308743802,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,90-94 years,0.0083114670778483,71.05836406394988,-154.9826899609241,327.0023993460248,纯直接效应-结构不可及,0.0
JPN,IschStroke,fiber,Male,95+ years,0.0084195942863112,28.6336010073546,-57.49684196571914,129.04678225381187,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,25-29 years,0.0503261604512786,0.0409251483755147,-0.0015317757514969,0.1170320555331639,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,30-34 years,0.0535170858753268,0.1679713403456767,-0.00768795975042,0.4794818374612296,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,35-39 years,0.049795568091003,0.4690051825950429,-0.0192219880049578,1.2862859324739475,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,40-44 years,0.0311951413471228,0.7447791893897644,-0.0291165225313844,2.2180490494595624,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,45-49 years,0.0244134144274426,1.2422158682901698,-0.0485778703192523,3.842043041038094,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,50-54 years,0.0153311964103718,2.2376457515103927,-0.0889792361590093,7.5598957793908355,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,55-59 years,0.0085011499552657,2.829278469394081,-0.1246244311802342,10.285396475793146,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,60-64 years,0.0070017516031972,5.47490016129915,-0.0916426501884327,19.16059818245168,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,65-69 years,0.0060508673994049,7.411892220159231,-0.1449944411673913,24.87079379265208,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,70-74 years,0.0043886742314608,8.721631793639116,-0.1536350469946447,30.40727846574796,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,75-79 years,0.0040021715919913,10.433167510198537,-0.6805780534125656,38.53949188512421,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,80-84 years,0.0024697896066011,13.959180230024918,-22.014166411963792,80.90898684176287,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,85-89 years,0.0025433624107513,13.32745260869186,-21.658668168165043,77.04374226815884,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,90-94 years,0.002571356088169,6.844248900325403,-10.963455551126204,40.66982984380645,纯直接效应-结构不可及,0.0
DEU,IschStroke,fiber,Male,95+ years,0.0025807394781558,2.11643282548553,-3.3036013772437,12.32725584564692,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,25-29 years,0.0870618982993331,0.0166468175738445,-0.0004604038374974,0.0428216788469166,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,30-34 years,0.0825634419384702,0.0300112859716655,-0.0007666554570662,0.0733054350676176,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,35-39 years,0.07806748716427,0.0650146000336171,-0.0017588111028233,0.1693497616274287,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,40-44 years,0.0455411147863553,0.1008660061688295,-0.0039737280648923,0.2761335895506087,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,45-49 years,0.0408008860188146,0.2167030112608646,-0.0054689507899785,0.6500173385491952,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,50-54 years,0.0269076378907899,0.3110931368783466,-0.0116809549141406,0.9404794002599504,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,55-59 years,0.0179771047328387,0.3405262186754564,-0.0122968589945809,1.1388072678161345,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,60-64 years,0.0098176686619277,0.4461364017750075,-0.0082058268376654,1.6123019099022593,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,65-69 years,0.0110373540702644,0.7426096522472955,-0.0157320315997722,2.2409045199327835,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,70-74 years,0.0089146404112783,1.4072207230146518,-0.0281800746715917,4.331583105889551,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,25-29 years,0.0024436296780453,0.268936498407251,-0.0041588634205851,1.484281906528321,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,30-34 years,0.0020138106948866,0.2523714745741688,-0.0037427487940126,1.5380396529108709,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,35-39 years,0.0016579739745875,0.3379191917815013,-0.0027535868562176,2.0243304338002264,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,40-44 years,0.0009970728008087,0.2730624104557891,-0.0009562982922451,1.9987750188852127,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,45-49 years,0.0004637310961425,0.2155170667631687,-0.0001389441479817,1.6563234248107868,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,50-54 years,0.0002060506342646,0.1518062436219164,-1.2896496554703515e-05,1.2295092145935806,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,55-59 years,9.339024475603822e-05,0.1177557310370873,-8.278101734989588e-06,1.0878449830143944,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,60-64 years,5.9333169316094026e-05,0.1414292372459837,-6.101573157099705e-06,1.3321496668852617,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,65-69 years,6.5075110558634e-05,0.2192559115830323,-1.8655080889420067e-05,2.0744008379375725,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,70-74 years,7.063114957104135e-05,0.3000415609149596,-2.3633476899591377e-05,2.7515293798301794,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,75-79 years,7.520766913512627e-05,0.3125773350874014,-0.001824323598867,2.6897799562764027,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,80-84 years,8.270537865895908e-05,0.2999379016826434,-0.3343027773032713,2.426558163765359,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,85-89 years,9.135273003062912e-05,0.1925344690869655,-0.2095579595833328,1.6234327283256462,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,90-94 years,9.39966901008912e-05,0.0740914863659905,-0.0988774888623028,0.620143203640007,纯直接效应-结构不可及,0.0
EGY,IschStroke,fiber,Male,95+ years,9.50696687666275e-05,0.0121187625602427,-0.0155916269076795,0.1071111763113646,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,25-29 years,0.030244520465542,0.0283614993215325,-0.0008543956071435,0.0808417182302459,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,30-34 years,0.0273919051662734,0.0517943059544657,-0.0018394686593325,0.1589062800576871,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,35-39 years,0.0248781382832278,0.0731460503357932,-0.0026242398381568,0.2402764313607082,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,40-44 years,0.0159966399726908,0.1006293951318966,-0.0064136078327193,0.4137400896461501,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,45-49 years,0.0106301073399377,0.1386254376261436,-0.0059789780410231,0.4909808624732296,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,50-54 years,0.0062659010144271,0.1300910481469435,-0.0050281258568147,0.5081089949332529,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,55-59 years,0.0035136727513342,0.1519132029967565,-0.00716134452149,0.6757386709563881,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,60-64 years,0.0026076788898544,0.3571234972622312,-0.0041840733125344,1.512254698567572,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,65-69 years,0.0023739601291737,0.4768123242459364,-0.0059537763235091,1.884516889282424,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,70-74 years,0.0020971173677996,0.8404584919094261,-0.0096766876693489,3.3910695519353493,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,75-79 years,0.0017592860126852,0.9814724432522608,-0.0541974047288228,4.238651489016426,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,80-84 years,0.0012519940227244,1.1820539240492032,-1.819483068952619,7.439622434943189,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,85-89 years,0.0012948917966571,1.4761645009133888,-2.4060957017079363,9.509799206976863,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,90-94 years,0.0013114754103106,1.2220680323521749,-2.041787937387383,7.954949210727,纯直接效应-结构不可及,0.0
CAN,IschStroke,fiber,Male,95+ years,0.0013172302986641,0.5113334820804387,-0.7975968469003257,3.337415607026402,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,25-29 years,0.0557620390566453,65.21790658361796,-2.992571916691762,171.4039123526106,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,30-34 years,0.058387996177849,142.4478225616098,-6.354741579858919,373.0492709960298,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,35-39 years,0.0560408531991813,245.6603466827988,-10.662841722719367,642.5959716095914,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,40-44 years,0.0439944907963057,346.3764154823137,-14.215398972214077,992.6315293164228,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,45-49 years,0.0331750454623566,562.3447573125773,-22.09647928292341,1624.4089696656456,纯直接效应-结构不可及,0.0
