iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30,coverage
AUS,Female,IschStroke,diet,2376.721006994044,0.0,141.67490956708025,0.0,1.799321282022902,4.1277455541321615,7.369337738737158,11.834293014942888,17.673242029954963,24.79346925334721,32.86937480433426,41.45669234761954,50.130185925801015,58.5684714185154,66.57262703544984,74.04539010104781,80.95908784970561,87.32732492438663,93.18481947184137,98.5747667560354,103.5416857967657,108.12779614731608,112.37147658814048,116.30685025067852,119.96391037660032,123.36884927911252,126.54441018430408,129.5101771383197,132.2827742806876,134.87597742399885,137.30075750971628,139.56528294344935,141.67490956708025,0.50
AUS,Female,IschStroke,combo,8083.257627542166,50.73516095033028,393.5085536714487,50.73516095033028,128.92315385118673,129.96355357922312,135.8887350375262,145.10691948021667,156.75709154520246,170.25238502911088,184.98858854828904,200.343711361038,215.76901594518404,230.8530985915077,245.33065431235536,259.0563824559522,271.9694010012181,284.0621392325047,295.357794555237,305.895666640301,315.7222965731935,324.8864152333772,333.43619555912755,341.4177941075659,348.8745450513088,355.8464316102463,362.3696323037639,368.47604956445593,374.1927969274366,379.541662271864,384.5385874777385,389.19321507425593,393.5085536714487,0.50
NZL,Male,IschStroke,glp1,1114.0246914994873,9.666786753537052,46.652764236812345,9.666786753537052,24.890033845545872,25.58495309568229,26.49717557313147,27.599764082227694,28.80723663539561,30.05950832353608,31.31619316601507,32.55092319126402,33.747058882231386,34.894544347218016,35.98766502035028,37.023498610361685,38.000883210187794,38.9197581780345,39.78076251753168,40.58500134736914,41.3339133343336,42.02919065109336,42.67271833227164,43.266512197532165,43.812644185848285,44.31315136979333,44.76993040185448,45.18462293642028,45.55849987927945,45.89235333060447,46.18640499797903,46.44023886604532,46.652764236812345,0.50
NZL,Male,IschStroke,diet,423.7395139123728,0.0,25.21628399593056,0.0,0.2536175836420398,0.6250176941828158,1.1675463161535615,1.9312874365841708,2.9429577670263143,4.18920351592385,5.616590596753895,7.149617715627073,8.713664699222818,10.24999579034352,11.719967191195336,13.102381267254486,14.388533706264298,15.577560744657376,16.67297430255826,17.680395257379587,18.606203391412464,19.45680052276657,20.238248367285,20.95611743520226,21.61544343924401,22.22073006645519,22.77596479501176,23.28463188857245,23.749717194883942,24.17370534152701,24.558572978136908,24.905782911175265,25.21628399593056,0.50
NZL,Male,IschStroke,combo,1522.4910113105902,9.666786753537052,71.01790307751344,9.666786753537052,25.132594584125627,26.182394054747647,27.61375122927029,29.447810729864614,31.62498609227396,34.072842973252705,36.70024761958132,39.408778196220965,42.11033346408817,44.73838490383218,47.24985402309699,49.62112246946731,51.84232169102757,53.91225062967146,55.83466499186534,57.61586870670613,59.26327853404496,60.78462728184354,62.18754636531571,63.47935090424926,64.66691710595114,65.75658935692127,66.7540864820453,67.6643971510814,68.49166683542194,69.23908552416196,69.90878832052181,70.5017812588892,71.01790307751344,0.50
NZL,Female,IschStroke,glp1,1289.405527689048,14.455083197844488,53.50415486557108,14.455083197844488,34.78727924997884,33.05311968639876,32.62365513034456,32.9678275980134,33.7394962268836,34.747614226087535,35.882577760428376,37.07942186598848,38.298508495671285,39.5148261414754,40.71188623806347,41.87822158092695,43.00540683915233,44.08697742490904,45.117870879142856,46.0941591545452,47.01292831546903,47.87221786824762,48.67096792871144,49.40894607093833,50.086641403211615,50.70512389665987,51.2658739136316,51.77059125971618,52.220995534478334,52.618630477984425,52.96468468899502,53.259839769578775,53.50415486557108,0.50
NZL,Female,IschStroke,diet,592.8018735224994,0.0,33.95652257660163,0.0,0.47650421698836,1.10703261518006,1.9844973652723183,3.1858278382796925,4.743550430925325,6.623436494473936,8.730173777587424,10.940877588044486,13.142906880742885,15.255424558915593,17.232306793371208,19.05469802873836,20.721238007059355,22.23997797279617,23.62295682706781,24.883053724926867,26.032410100433708,27.08180234868155,28.04052950536675,28.916542355895444,29.71665600095957,30.446762339507583,31.11200395778701,31.71689684427952,32.265403501302444,32.76096512001595,33.20650442660212,33.60441132469623,33.95652257660163,0.50
NZL,Female,IschStroke,combo,1863.1693741838324,14.455083197844488,86.46224955332968,14.455083197844488,35.24300953945385,34.11243919640742,34.52471843511694,36.02261983715744,38.29180089977535,41.10924552740289,44.27466842904619,47.60551198433609,50.95379947955166,54.21625871652896,57.33125695831154,60.2683678769406,63.01713482643686,65.57827156266603,67.95788837679925,70.1641723278542,72.20571710471222,74.09082928403996,75.82734381904356,77.42265792879607,78.88381805013478,80.21757617798676,81.43038220455287,82.52830841688706,83.51691864197596,84.40110251955684,85.18489809066432,85.87132522052252,86.46224955332968,0.50
ROU,Male,IschStroke,glp1,10436.402286820512,142.5800359302757,327.827781744636,142.5800359302757,375.2803789954705,357.174120190266,351.4689149359747,350.32386694774686,351.7944902236868,354.3249267948995,356.99511516771963,359.2922358926371,360.9986782072665,362.088559552627,362.6434247151665,362.7888579168575,362.65156604500953,362.3340467825983,361.90289231851057,361.386679498155,360.7798699384475,360.0498746635312,359.1452174405749,358.0034376484582,356.55794986166075,354.7435082458905,352.5002189780098,349.7762251651293,346.52928220269314,342.7274724391209,338.34929829370594,333.3833600837861,327.827781744636,0.50
ROU,Male,IschStroke,diet,15250.344256758148,0.0,711.1185833309646,0.0,19.349208634595925,42.711743042653325,74.53783047796242,116.93160095525492,170.1702445891151,232.04981914977907,298.43567501164944,364.6695324716311,426.9120917112996,482.7592058529845,531.1813495394053,572.1472141519189,606.2157896384015,634.2190797206458,657.0544629052602,675.5657679976866,690.4853185392458,702.4140254686426,711.8233997486859,719.0689961712524,724.4087937643853,728.0226616255022,730.0307543989438,730.5097506229249,729.5065097735132,727.0491221403754,723.1555506402219,717.840174683246,711.1185833309646,0.50
ROU,Male,IschStroke,combo,25361.5243604442,142.5800359302757,1026.8689295808508,142.5800359302757,393.9123593217228,398.4137177531029,423.54528128583297,463.52868582512747,516.7118379964413,579.4379181707936,646.802797030874,713.7795788989606,776.407494825653,832.2946560603705,880.4859090324135,921.0424094401242,954.6070219710418,982.0720202798148,1004.364939246756,1022.3293139610832,1036.670482997415,1047.9417099610546,1056.55303334591,1062.7913157069634,1066.8443597445075,1068.8249352798955,1068.7925007191006,1066.7716294278653,1062.7668993973166,1056.7744338392986,1048.7904995849458,1038.8176538286898,1026.8689295808508,0.50
ROU,Female,IschStroke,glp1,11554.824265046327,187.27569262840188,360.4560603204591,187.27569262840188,526.5454812684875,421.2735222843403,404.4520839311372,396.578916702576,394.5315393504352,394.3488808897018,394.7381970013085,395.0736471957898,395.11046060717126,394.7907815981853,394.15124533553535,393.267704231308,392.222926884042,391.0885417728423,389.916271897604,388.73511675416376,387.5521689278685,386.3554577221767,385.1177267501662,383.8004328647512,382.3575331551401,380.73882696415967,378.892757741829,376.7686688166614,374.3185595344112,371.4984136428793,368.26917862261325,364.5974696501835,360.4560603204591,0.50
ROU,Female,IschStroke,diet,22715.661179819974,0.0,977.1150284719406,0.0,56.90377807343612,104.9808547397988,168.74182966993249,250.65263288529968,348.7612235376837,455.8297263791974,562.1773854510247,659.362587030435,742.4384576137963,809.985218044847,862.9430045744812,903.3740065357124,933.6234877625066,955.88282206851,972.0160319060742,983.525227001428,991.5773918062588,997.0522666443647,1000.593067263555,1002.65293867109,1003.535083723149,1003.4265270785836,1002.4261441786402,1000.5677173455296,997.8387362514112,994.1955776369578,989.575622554763,983.9068049195666,977.1150284719406,0.50
ROU,Female,IschStroke,combo,33900.20238476219,187.27569262840188,1324.9016575696078,187.27569262840188,581.3399740860405,523.1632783724344,568.5213442877721,640.6445003449262,734.5495964776856,839.3001709616874,944.175680301916,1040.2617834646371,1122.394334307039,1189.037831927224,1241.0776071764922,1280.5610121469035,1309.8411761124153,1331.125215909589,1346.2899989114594,1356.8412004153945,1363.937407536254,1368.4379431255002,1370.955133781281,1371.9031157744575,1371.540562209033,1370.0069462043284,1367.352784307779,1363.564547611495,1358.5849529050356,1352.32930236408,1344.6984802852458,1335.5891532560709,1324.9016575696078,0.50
BGR,Male,IschStroke,glp1,5376.22836866807,84.55091855604405,148.13484079673617,84.55091855604405,216.4184657666383,208.27767785273863,204.21297868685724,201.90538630198355,200.4005933147528,199.16287504469983,197.92541701056325,196.5725679653224,195.07206999682603,193.43435796610905,191.688041217114,189.8654414564208,187.99450259255536,186.0948005387363,184.17619294841825,182.23912658460176,180.2759173999002,178.2725201611211,176.21045285260334,174.0686552984571,171.8251496584162,169.4584366078925,166.94860793929547,164.2781869253049,161.43272524615531,158.40119286602203,155.1761980196643,151.75407109612024,148.13484079673617,0.50
BGR,Male,IschStroke,diet,6308.220149583215,0.0,272.5805496347921,0.0,8.267914136780746,18.76357019094576,33.16504256156804,52.46091046245056,76.72175197598517,104.7750585595404,134.4944943066148,163.55911182208365,190.15941476410808,213.285782881414,232.6401458466244,248.39168145403343,260.9431298529471,270.76953371848685,278.32815877467874,284.0180766721878,288.1685399204325,291.0417187771764,292.8413637246904,293.7230226566535,293.80380878527467,293.17095650110423,291.88899449247583,290.00561672781987,287.5564182254293,284.5686757531876,281.06433827730507,277.0623681264242,272.5805496347921,0.50
BGR,Male,IschStroke,combo,11552.172603558236,84.55091855604405,416.43058169063534,84.55091855604405,224.37776208490595,226.3755193045372,236.25414572327645,252.6561368163857,274.7089282383149,300.75875658814584,328.49016538871365,355.5368957573646,380.0987487788843,401.1866835273977,418.5196687088028,432.2777065459013,442.86846414749743,450.7663104831645,456.4222890196561,460.2239035889743,462.4840862404999,463.4449133045746,463.28749507866814,462.14350013775584,460.1061701659055,457.2399701538161,453.5886568632504,449.1818350855228,444.0401804884077,438.1795332626625,431.6140557028066,424.35862212576376,416.43058169063534,0.50
BGR,Female,IschStroke,glp1,5909.600028365816,108.28473749349725,164.96560790744297,108.28473749349725,263.7341886762042,234.2335324710166,223.0211411382116,218.63251841075,217.1547929091176,216.6317282106611,216.15968158506985,215.3601266474197,214.11743578809185,212.4442003476233,210.41012719140053,208.10430601647568,205.61530225042588,203.02108084641625,200.38451141354017,197.75210562219212,195.15462093225145,192.6086963357629,190.1189921916557,187.68049615805467,185.28078273675783,182.902100296762,180.52321952244347,178.12101830182655,175.6718048515486,173.15239688137626,170.54098268190685,167.8177925499131,164.96560790744297,0.50
BGR,Female,IschStroke,diet,8220.905203802236,0.0,331.8162364485488,0.0,14.989798665372293,31.82268189472052,54.19084781294623,83.79342371349776,120.57873693745024,162.2960476938406,205.1603539032276,245.28752258090208,279.92962535065635,307.8764581764226,329.1689566957357,344.5769023717221,355.15121851996446,361.9450433079346,365.879931581876,367.7036490495248,367.9948577780833,367.1867316756616,365.594882962625,363.4431815530843,360.8853578135986,358.0222422493098,354.91522810838615,351.596703795678,348.0781360327619,344.3563537635964,340.41845343670684,336.24563992840194,331.8162364485488,0.50
BGR,Female,IschStroke,combo,13983.889459935974,108.28473749349725,492.2617801706001,108.28473749349725,278.1644606111949,264.981784143778,275.5026676172401,299.9167814801258,334.28484075190136,374.49876349547776,415.9967673126994,454.61626438064377,487.535085951642,513.5427558875654,532.7066694091063,545.8350679593314,554.0229530607685,558.3678880382158,559.8314727308498,559.1936802086475,557.0556913796263,553.8631100734183,549.9345490909618,545.4887536891711,540.6678124766513,535.5560691313585,530.1951711202237,524.5959213527076,518.7475799703006,512.6251620689254,506.1951643013708,499.42005457797313,492.2617801706001,0.50
ISR,Male,IschStroke,glp1,1046.1004096334432,7.827279158280589,49.12353336701267,7.827279158280589,20.417788942045604,21.532332971883307,22.636881788110145,23.79557634583932,24.994942494293586,26.219382238494177,27.453723997086968,28.68419919855341,29.89918747557772,31.08970166988604,32.24958923266399,33.37546765817717,34.466442962418114,35.52367595850194,36.54986305984335,37.548690941476025,38.524312010308,39.4808737236192,40.42212165434239,41.35108513579985,42.26984587855031,43.17938417453615,44.07949390787553,44.96875612755957,45.84456089361743,46.703167986091785,47.53979842664353,48.34875025435531,49.12353336701267,0.50
ISR,Male,IschStroke,diet,387.5186355471008,0.0,26.32277282946484,0.0,0.1708767600413239,0.4293706092556704,0.8151545480860705,1.3677518400110102,2.113446397177654,3.05288282178924,4.158520426335144,5.384159938517087,6.679260167029838,7.999743597840165,9.312582706318608,10.59583395579216,11.836621368435544,13.028710389193977,14.17038546782237,15.26281158758161,16.308841060054874,17.312168533619342,18.27674118745722,19.20635185032711,20.10436331597248,20.973527905758147,21.81587732736397,22.63266525790641,23.424350017429106,24.19060807162896,24.930371480329995,25.641884128560832,26.32277282946484,0.50
ISR,Male,IschStroke,combo,1418.7115592500295,7.827279158280589,74.47412314565963,7.827279158280589,20.581452450519578,21.94310520852582,23.416739744677443,25.104401072273845,27.017919276904426,29.14251866831057,31.43688416004659,33.843194852624265,36.30153017238831,38.76069127426456,41.182813677165655,43.54336666674692,45.828970373497214,48.03466057553351,50.16135059115823,52.2137238120406,54.198568806550384,56.123498802852055,57.995987615243166,59.82266249502345,61.60880530798113,63.35802256336888,65.07205181476706,66.7506774633705,68.3917336189977,69.99117574424258,71.5432064221302,73.04044371488476,74.47412314565963,0.50
ISR,Female,IschStroke,glp1,1384.4198682143629,11.87206418396147,63.58212412145531,11.87206418396147,30.382563800932417,30.60409575149299,31.249623727969947,32.2456217380734,33.48442282653377,34.89231646112353,36.41168268935871,37.9941692191926,39.59920616486579,41.1941594134405,42.75454169684394,44.2637641476847,45.71238838267709,47.09701752529327,48.41900146222474,49.68310918237648,50.89627979719421,52.0665222166424,53.201998698293664,54.31030150072229,55.39791421656082,56.46983870989857,57.52936339317898,58.57794737137351,59.615196451669135,60.63891007326493,61.64518198248925,62.62854130757455,63.58212412145531,0.50
ISR,Female,IschStroke,diet,654.224649391505,0.0,40.86341034813381,0.0,0.4519658298091826,1.0489648903843545,1.8834388485338425,3.034664672623876,4.545353323754853,6.39947236572425,8.522338999297745,10.806081846553525,13.142442286433152,15.44470905696494,17.65456500759774,19.73918188813309,21.68480449395861,23.49043262411624,25.1628791983635,26.713298197572385,28.1548775401111,29.50134998818476,30.76604688622706,31.96130432910149,33.09809850392776,34.185832838538545,35.23222866687252,36.243288802282905,37.22331399909217,38.17495870285006,39.099316541272174,39.99602871508933,40.86341034813381,0.50
ISR,Female,IschStroke,combo,2016.6893040458688,11.87206418396147,103.15530065577514,11.87206418396147,30.8154507154494,31.608772124549773,33.054879200369555,35.15633914290993,37.84689314816524,41.03811160360124,44.60137549058391,48.38522658815009,52.24521968579575,56.065155666704186,59.76399757389822,63.29298251621367,66.62882781919734,69.76662248252023,72.71381569185246,75.48555883639483,78.1012312031653,80.58189378440102,82.94844661469983,85.22031839097008,87.41456268037746,89.5452677262358,91.62320922389358,93.6556910324366,95.64653035478112,97.59615312209483,99.50177298902965,101.35763379769104,103.15530065577514,0.50
NGA,Male,IschStroke,glp1,19024.848443680487,154.34017068571848,948.3789705492964,154.34017068571848,392.5031713458229,397.1891115563485,403.3578848209872,412.2721509598669,423.74544863641495,437.58625140855656,453.6101406606285,471.634106570873,491.47432926651527,512.9452511850941,535.8587956499941,560.0233697129988,585.2426654414994,611.3144217414592,638.0293387296115,665.1703125038985,692.5121147997706,719.8215967238939,746.8584556858477,773.3765716384369,799.1258921358603,823.8548240129749,847.3130711575941,869.2548418002843,889.4423344762035,907.6493994014236,923.665261989794,937.2981884328184,948.3789705492964,0.50
NGA,Male,IschStroke,diet,2517.882299083107,0.0,175.91021314814134,0.0,1.094725458220637,2.704792992095463,5.065558469763346,8.406358328338683,12.876919811616972,18.480629432066053,25.066587151806743,32.38886506053677,40.18757385967183,48.244881365288165,56.40399582190366,64.56358789708247,72.66301211594691,80.66744671738707,88.55632209694886,96.31540050011245,103.93180611900608,111.39115004344058,118.67604679409853,125.76552124013688,132.63497303368058,139.25648601802095,145.59934987245651,151.63071180808038,157.31630696722277,162.6212342069848,167.510753851966,171.9510889010853,175.91021314814134,0.50
NGA,Male,IschStroke,combo,21490.991242486874,154.34017068571848,1121.041946298974,154.34017068571848,393.5695410122571,399.8228471651455,408.29160978863,420.4624037905087,436.2955276191642,455.60392900733495,478.0573656141824,503.23412740781714,530.6976178308505,560.0500151386077,590.9501189865696,623.1070738367052,656.264891609193,690.186807253991,724.642951996284,759.4018795086158,794.225398203962,828.8659628279056,863.0659835572078,896.558572533715,929.0693839253944,960.3192984917914,990.0277627734248,1017.9166261430872,1043.714334739103,1067.1603464935831,1088.0096311432571,1106.0371171038933,1121.041946298974,0.50
NGA,Female,IschStroke,glp1,19820.74237786329,149.2859212855583,1038.8267779197704,149.2859212855583,375.9348982051051,375.2730120540036,380.5129471680193,391.130266920638,405.9744248062853,424.2409142666729,445.3143180845509,468.69324837018576,493.9552069485362,520.737947702899,548.7282299091712,577.6540615967751,607.2785660155423,637.394506425182,667.8189689406863,698.3879805197139,728.9510245653219,759.3655468489014,789.491633446276,819.1870953451435,848.303213999221,876.6813911799327,904.150909019576,930.5279475916903,955.615934351903,979.207219548036,1001.085991607266,1021.0322732207278,1038.8267779197704,0.50
NGA,Female,IschStroke,diet,2863.4936579936766,0.0,206.93477827349847,0.0,1.1237217475390937,2.749562380333373,5.163494705346238,8.644446204860287,13.391394815807873,19.445408384617625,26.67029983991233,34.8099854013999,43.577127169315645,52.719404197108815,62.04613925435842,71.42671589323436,80.77728240357101,90.04612158148666,99.20179712338722,108.22474953973142,117.1017309835588,125.82223364811216,134.37620498768956,142.7525557990739,150.93815142347012,158.917110035145,166.67032007791568,174.17514225418563,181.40529015152424,188.3308954872264,194.91876488510752,201.13282934515885,206.93477827349847,0.50
NGA,Female,IschStroke,combo,22629.199867403106,149.2859212855583,1242.2010891192404,149.2859212855583,377.02951309333366,377.9511918505741,385.5444998708517,399.5573985727024,419.03447599538777,443.2129045417751,471.3462491230275,502.68485231621526,536.5268046745477,572.2638888624206,609.3964605691253,647.5243687658658,686.3280419022121,725.5488694153464,764.9723950573825,804.4147724433424,843.7118646499512,882.7102661285026,921.2597452077824,959.2068631961956,996.3897237865532,1032.6339251429015,1067.7498351892282,1101.5313040401595,1133.7558825302476,1164.186547286139,1192.574853676888,1218.6653591096474,1242.2010891192404,0.50
EGY,Male,IschStroke,glp1,32877.50642574887,360.1243910905723,1349.2614934849262,360.1243910905723,944.3515162481162,841.9445245320421,848.7604018608363,853.9979704008401,871.2890593077973,891.7557308681389,915.340669500154,940.5728857114154,966.9693099584985,994.0877556449703,1021.6795458782726,1049.5590047730584,1077.5811879493704,1105.604016331083,1133.4682467156963,1160.9831311859816,1187.919547059275,1214.0084669537537,1238.9439544221025,1262.3896248941385,1283.9877041513173,1303.36985831293,1320.1690387622875,1334.031640621528,1344.6293375254463,1351.6700302308382,1354.9074357383506,1354.1489456351335,1349.2614934849262,0.50
EGY,Male,IschStroke,diet,8726.067852742268,0.0,510.71875904797344,0.0,9.584054670031035,18.603192609010875,32.06718442394049,50.531561994161166,74.33651169011864,102.514602060186,133.26758967572096,164.61998300943378,195.04292439860728,223.6614992691684,250.1542631866905,274.5497028379832,297.0498586444592,317.9149455941515,337.3996259899432,355.72252801621653,373.0544286651566,389.5160347643614,405.1803990022745,420.0774692315172,434.199590886441,447.5074322872824,459.9360927352609,471.4012638168206,481.80534279192943,491.0433936455229,499.0088410845856,505.5987767133192,510.71875904797344,0.50
EGY,Male,IschStroke,combo,41343.46302449165,360.1243910905723,1846.83812975444,360.1243910905723,953.451798835682,859.7561558009547,879.4713101496454,902.4587049547808,942.6595004894516,990.2993737159596,1043.6013540663262,1099.1932317620012,1155.1068377858537,1210.0403543200446,1263.4198764521934,1315.075600969467,1365.0497655059808,1413.4468572222904,1460.3512493356757,1505.782697687937,1549.6774704073614,1591.8842190867215,1632.1689565130364,1670.2256411261478,1705.6903437570872,1738.1576473818425,1767.1982840164492,1792.3771769945597,1813.2711495807744,1829.4856328295648,1840.669784689715,1846.529528209132,1846.83812975444,0.50
EGY,Female,IschStroke,glp1,23498.49350378811,334.17866726867214,988.6732940572329,334.17866726867214,778.8810395359324,619.5008987750298,611.6879391694092,599.0023794059998,603.0041513937504,611.9310354651752,625.6076869118369,642.0929527231892,660.6538379573576,680.6832394044686,701.8007477888423,723.7200069887076,746.2128989322082,769.0734427894567,792.0975244883375,815.0698281631048,837.757088837483,859.905876603978,881.2439178476998,901.484106261385,920.3305113822424,937.4857587062288,952.6592000958916,965.5753311138616,975.9819588295212,983.6576852495272,988.4183481868386,990.1221494547426,988.6732940572329,0.50
EGY,Female,IschStroke,diet,6719.875285892009,0.0,402.1207998999598,0.0,10.472365592144342,17.400097288409597,28.25994755276406,42.679108884214656,60.82835764382253,81.82282245160604,104.30110286493436,126.9042213229004,148.68427938435343,169.17629925103392,188.27634722780203,206.08240244884647,222.775239037579,238.54832300921407,253.57301898535297,267.98435662070915,281.87736954800494,295.3083661867786,308.29829679645627,320.83693028774,332.88732384957984,344.3904085013128,355.2696365355587,365.43565960618434,374.790989938243,383.2345718738288,390.6661704215367,396.990472881138,402.1207998999598,0.50
EGY,Female,IschStroke,combo,30023.345884114115,334.17866726867214,1380.627563790389,334.17866726867214,788.8247939832836,636.2367017010365,638.8286542565402,640.0410644637959,661.5461224474566,690.7597289432088,726.1959856676658,764.6006340258573,804.3158983234316,844.275343402609,883.989804633864,923.2619125140664,962.0348298350872,1000.2878670697864,1037.9820791067468,1075.0330232543747,1111.3001396140935,1146.5855006860256,1180.6381819638336,1213.162151884775,1243.8264810338078,1272.277068183932,1298.1492461186062,1321.080691228628,1340.7240924211728,1356.7590719059372,1368.9029067786178,1376.919677606813,1380.627563790389,0.50
BGD,Male,IschStroke,glp1,11134.128288061009,91.63478473583018,494.28837879515777,91.63478473583018,243.06683038583287,248.7342187165196,255.93631426402865,265.0212046267043,275.47748402960497,286.8372539771917,298.71244678872245,310.80155543779983,322.88373635872995,334.8074615173464,346.4775795112291,357.8424291433621,368.881742052421,379.5957464383173,389.9957269142397,400.0961709460098,409.9085219171902,419.43647236708057,428.6726750103408,437.5967218929,446.1742360396165,454.3569261605444,462.0834655101644,469.2810654130517,475.8676195683511,481.7542966216206,486.8484568404383,491.0567660806628,494.28837879515777,0.50
BGD,Male,IschStroke,diet,25197.66563454073,0.0,1582.0198185419722,0.0,14.123468495392444,34.42904080194057,64.05765389085718,105.84480027095196,161.3618352737576,230.0549237302912,309.24274423102906,395.05474100523134,483.6187331627043,571.8316984474295,657.5813013865845,739.6281501614285,817.3758851053499,890.652695959121,959.5438696286292,1024.275323985028,1085.1362897073775,1142.4290883602807,1196.4369229529038,1247.4035974499348,1295.5213108728783,1340.9241376861755,1383.6857093021315,1423.8201436571544,1461.2855705331967,1495.9897612549755,1527.797450226928,1556.5389684590918,1582.0198185419722,0.50
BGD,Male,IschStroke,combo,36052.22007127242,91.63478473583018,2060.5275990426526,91.63478473583018,256.975807818053,282.6445704174621,319.04976339417044,369.33709520294,434.55222519299787,513.6926151538282,603.7378127975135,700.577189086358,800.173003840373,899.309721381469,995.801593395452,1088.3657941567144,1176.3851292374966,1259.6825563602615,1338.3469970953302,1412.6107096652704,1482.7667031397286,1549.114327106901,1611.924007497153,1671.415008973585,1727.7422835159596,1780.9899090459585,1831.1695185964709,1878.2226521425248,1922.0262639751816,1962.4007778781447,1999.120158082842,2031.9234933437983,2060.5275990426526,0.50
BGD,Female,IschStroke,glp1,11780.17868052824,138.45302399678258,558.1863958827016,138.45302399678258,292.2398386128625,259.06038339930456,255.8227637159144,263.4255723199676,273.3475185220741,284.6535699876549,296.52262792405963,308.7832373810452,321.2875187862883,333.9599714594224,346.7503617207258,359.63202248466405,372.5925228363776,385.6272379341681,398.7328137358563,411.90142485828255,425.11574159284646,438.34474853847496,451.5405085292805,464.6359873129404,477.5440384571557,490.1576122305705,502.3511950039174,513.9834168096932,524.9006936847582,534.9417076576647,543.9424779910332,551.7417471617518,558.1863958827016,0.50
BGD,Female,IschStroke,diet,32850.841896435915,0.0,2116.108697431053,0.0,26.13587056221877,56.18162218958969,98.38939361490702,156.43844933640503,232.1138648738197,323.84855216799406,427.2680031059208,536.8080506303668,647.451984017287,755.6413054337318,859.3521047818504,957.7496708133476,1050.7686304570452,1138.772826435801,1222.3235321901884,1302.035826188985,1378.4946960144807,1452.2080348731615,1523.5813444833038,1592.905042752369,1660.34933774823,1725.9640969160464,1789.682522494877,1851.328135662363,1910.624843496349,1967.209892542065,2020.649417313929,2070.456147908233,2116.108697431053,0.50
BGD,Female,IschStroke,combo,44319.56508380181,138.45302399678258,2656.409299915198,138.45302399678258,317.97878750774544,314.47112276156986,352.90953801011347,417.8532496652479,502.5492500500586,604.5376923413642,718.6929455604622,839.3545970130799,961.4149411408944,1081.2714107950742,1196.8597474637136,1307.314755730622,1412.5480121819785,1512.9059172624911,1608.9339654523574,1701.228637751221,1790.348970023595,1876.7654669384065,1960.831474653227,2042.7681319645053,2122.658010673418,2200.444958610868,2275.9389700845204,2348.8255261951635,2418.6790473696747,2484.980067651232,2547.135597331333,2604.501967705896,2656.409299915198,0.50
USA,Male,IschStroke,glp1,68567.33963753117,590.8885836276386,2660.7305153330526,590.8885836276386,1531.794374012694,1607.9507071509724,1684.8738842314851,1765.7738816559431,1848.5821000343567,1931.4771725328828,2012.9365312127047,2091.706643157231,2166.779583630516,2237.371660276309,2302.902584145937,2362.97510377031,2417.3551531140256,2465.9523909887066,2508.8009084967925,2546.0399191910983,2577.894376377546,2604.655618817604,2626.6622837895266,2644.281822457968,2657.8930018740502,2667.869785626739,2674.5669598988898,2678.3078222836048,2679.374184608154,2677.998863926681,2674.360752237349,2668.582469070403,2660.7305153330526,0.50
USA,Male,IschStroke,diet,27451.52246598465,0.0,1649.4208889727015,0.0,12.945225647410552,32.92226856172783,63.0510201244324,106.42045678868452,165.0437000351085,238.87084258844692,325.58977492293343,421.38609205168905,522.0790697391785,623.97574332972,724.2327551700728,820.8619431864936,912.579039262666,998.6242997032386,1078.6094169747812,1152.40280512748,1220.0484693319886,1281.7096347988554,1337.6291800465117,1388.1010161933227,1433.4485195352754,1474.0076064173045,1510.1130471848885,1542.0872565644531,1570.2311805111676,1594.8171105341462,1616.0833571015685,1634.230745578403,1649.4208889727015,0.50
USA,Male,IschStroke,combo,94944.90050155198,590.8885836276386,4249.047937525247,590.8885836276386,1544.172728569225,1639.3948668422745,1745.097179431592,1867.4494141175164,2006.320978682059,2159.8617857886056,2324.359049181934,2494.9283061260503,2666.572122141668,2834.974662532906,2996.828691734365,3149.823276201685,3292.4817196768126,3423.972361671608,3543.943999038689,3652.397476983824,3749.58898873828,3835.956878710684,3912.064667676125,3978.5550850555446,4036.111799897859,4085.426953537724,4127.173528037689,4161.982143945686,4190.422178993889,4212.987223284101,4230.084898800866,4242.03101499984,4249.047937525247,0.50
USA,Female,IschStroke,glp1,84429.76027747415,933.0717999303888,3219.321891078842,933.0717999303888,2249.936377206468,2203.653466735952,2213.73598865034,2260.0738887496263,2326.7010025906347,2404.13054636943,2486.437011529124,2569.742573785348,2651.425231266374,2729.680393879069,2803.26536012243,2871.3436984556174,2933.3864002732444,2989.105909528618,3038.4091547305434,3081.361356609501,3118.155778171058,3149.0867018732097,3174.524254249104,3194.890527928132,3210.6369458574773,3222.223085612873,3230.09730953649,3234.6795806903974,3236.346819461964,3235.4210933153227,3232.160847016363,3226.755282270213,3219.321891078842,0.50
