iso3,arm,coverage,flow,yr
IND,diet,afford,64943.61152028435,23
IND,glp1,0.20,9476.443361118045,23
IND,glp1,0.50,23707.13283450445,23
IND,glp1,afford,47467.97456788129,23
ISR,combo,0.20,409.94648459522045,23
ISR,combo,0.50,683.6375735578531,23
ISR,combo,afford,1142.9046432688003,23
ISR,diet,0.20,228.25074880729855,23
ISR,diet,0.50,228.25074880729855,23
ISR,diet,afford,228.25074880729855,23
ISR,glp1,0.20,184.79178372313163,23
ISR,glp1,0.50,463.1296779663792,23
ISR,glp1,afford,930.1484545640432,23
JPN,combo,0.20,5822.597257002457,23
JPN,combo,0.50,7688.007915078073,23
JPN,combo,afford,10805.673733176158,23
JPN,diet,0.20,4581.107760312891,23
JPN,diet,0.50,4581.107760312891,23
JPN,diet,afford,4581.107760312891,23
JPN,glp1,0.20,1268.7606888434275,23
JPN,glp1,0.50,3175.0687057997893,23
JPN,glp1,afford,6360.873551716362,23
MEX,combo,0.20,6744.9699822807015,23
MEX,combo,0.50,12470.757704497695,23
MEX,combo,afford,22119.8260483149,23
MEX,diet,0.20,2953.635878539226,23
MEX,diet,0.50,2953.635878539226,23
MEX,diet,afford,2953.635878539226,23
MEX,glp1,0.20,3828.2081983608696,23
MEX,glp1,0.50,9609.602005193272,23
MEX,glp1,afford,19352.15259619349,23
NGA,combo,0.20,2480.965085762211,23
NGA,combo,0.50,4938.273325337439,23
NGA,combo,afford,4117.93642519147,23
NGA,diet,0.20,848.854847055838,23
NGA,diet,0.50,848.854847055838,23
NGA,diet,afford,848.854847055838,23
NGA,glp1,0.20,1638.1347319635606,23
NGA,glp1,0.50,4104.491562442519,23
NGA,glp1,afford,3281.136886813136,23
NZL,combo,0.20,432.2532067236259,23
NZL,combo,0.50,693.0167329804494,23
NZL,combo,afford,1129.9949198820248,23
NZL,diet,0.20,259.00028037402285,23
NZL,diet,0.50,259.00028037402285,23
NZL,diet,afford,259.00028037402285,23
NZL,glp1,0.20,176.38120877424808,23
NZL,glp1,0.50,441.854541805881,23
NZL,glp1,afford,886.7281619685564,23
ROU,combo,0.20,3624.5954886539566,23
ROU,combo,0.50,4700.795587674431,23
ROU,combo,afford,6510.856621312003,23
ROU,diet,0.20,2911.117080514039,23
ROU,diet,0.50,2911.117080514039,23
ROU,diet,afford,2911.117080514039,23
ROU,glp1,0.20,733.4269926829222,23
ROU,glp1,0.50,1839.7819052293116,23
ROU,glp1,afford,3700.7314714938566,23
TUR,combo,0.20,6738.334924293649,23
TUR,combo,0.50,11794.34399138967,23
TUR,combo,afford,20295.75713933952,23
TUR,diet,0.20,3385.938655693932,23
TUR,diet,0.50,3385.938655693932,23
TUR,diet,afford,3385.938655693932,23
TUR,glp1,0.20,3392.927131038181,23
TUR,glp1,0.50,8510.06647126585,23
TUR,glp1,afford,17114.260432052313,23
USA,combo,0.20,31142.666189291544,23
USA,combo,0.50,49447.67621996964,23
USA,combo,afford,80202.9370612995,23
USA,diet,0.20,19000.01938261236,23
USA,diet,0.50,19000.01938261236,23
USA,diet,afford,19000.01938261236,23
USA,glp1,0.20,12379.539933122156,23
USA,glp1,0.50,31041.01025724082,23
USA,glp1,afford,62393.3303248821,23
ZAF,combo,0.20,1010.2561545824828,23
ZAF,combo,0.50,2328.49609251135,23
ZAF,combo,afford,3654.104853665776,23
ZAF,diet,0.20,135.38642980124132,23
ZAF,diet,0.50,135.38642980124132,23
ZAF,diet,afford,135.38642980124132,23
ZAF,glp1,0.20,876.29893388645,23
ZAF,glp1,0.50,2196.6833318737463,23
ZAF,glp1,afford,3524.437306182037,23
AUS,combo,0.20,1731.4377878665737,24
AUS,combo,0.50,2703.5948994412074,24
AUS,combo,afford,4332.194622694037,24
AUS,diet,0.20,1085.390608981268,24
AUS,diet,0.50,1085.390608981268,24
AUS,diet,afford,1085.390608981268,24
AUS,glp1,0.20,659.2791007174892,24
AUS,glp1,0.50,1651.3114897250234,24
AUS,glp1,afford,3313.1070476253217,24
BGD,combo,0.20,13113.92390148423,24
BGD,combo,0.50,14984.607180847162,24
BGD,combo,afford,16859.229822370304,24
BGD,diet,0.20,11868.970108523266,24
BGD,diet,0.50,11868.970108523266,24
BGD,diet,afford,11868.970108523266,24
BGD,glp1,0.20,1284.5272377349993,24
BGD,glp1,0.50,3214.7044537976435,24
BGD,glp1,afford,5148.9825086719775,24
BGR,combo,0.20,1320.8629339675772,24
BGR,combo,0.50,1785.8220380123464,24
BGR,combo,afford,2568.726359913125,24
BGR,diet,0.20,1012.8365476959468,24
BGR,diet,0.50,1012.8365476959468,24
BGR,diet,afford,1012.8365476959468,24
BGR,glp1,0.20,315.3557877830701,24
BGR,glp1,0.50,791.4075222441172,24
BGR,glp1,afford,1593.0667663821096,24
BRA,combo,0.20,15977.752734856622,24
BRA,combo,0.50,23773.35910060723,24
BRA,combo,afford,36819.51998631036,24
BRA,diet,0.20,10793.924415002664,24
BRA,diet,0.50,10793.924415002664,24
BRA,diet,afford,10793.924415002664,24
BRA,glp1,0.20,5312.91326838432,24
BRA,glp1,0.50,13302.391111369412,24
BRA,glp1,afford,26672.29623411321,24
CAN,combo,0.20,2141.8958241188675,24
CAN,combo,0.50,3470.6793226834725,24
CAN,combo,afford,5694.305243377785,24
CAN,diet,0.20,1258.2650880333658,24
CAN,diet,0.50,1258.2650880333658,24
CAN,diet,afford,1258.2650880333658,24
CAN,glp1,0.20,899.1906350315539,24
CAN,glp1,0.50,2251.316215229584,24
CAN,glp1,afford,4513.84839203094,24
CHN,combo,0.20,167528.06102631104,24
CHN,combo,0.50,200781.6427610397,24
CHN,combo,afford,256339.93498916924,24
CHN,diet,0.20,145392.7500108789,24
CHN,diet,0.50,145392.7500108789,24
CHN,diet,afford,145392.7500108789,24
CHN,glp1,0.20,22888.53968225229,24
CHN,glp1,0.50,57273.72722256926,24
CHN,glp1,afford,114722.71023132816,24
DEU,combo,0.20,7172.94892005534,24
DEU,combo,0.50,11852.937625949671,24
DEU,combo,afford,19698.84963656485,24
DEU,diet,0.20,4064.335265636757,24
DEU,diet,0.50,4064.335265636757,24
DEU,diet,afford,4064.335265636757,24
DEU,glp1,0.20,3154.5222959658317,24
DEU,glp1,0.50,7903.60139050454,24
DEU,glp1,afford,15865.267361816892,24
EGY,combo,0.20,8639.266528845357,24
EGY,combo,0.50,15968.346799748164,24
EGY,combo,afford,28343.553250249566,24
EGY,diet,0.20,3792.0631818252696,24
EGY,diet,0.50,3792.0631818252696,24
EGY,diet,afford,3792.0631818252696,24
EGY,glp1,0.20,4886.868029926842,24
EGY,glp1,0.50,12276.101742056202,24
EGY,glp1,afford,24753.350913471208,24
GBR,combo,0.20,4160.410386638051,24
GBR,combo,0.50,6672.396226821814,24
GBR,combo,afford,10877.702343852216,24
GBR,diet,0.20,2490.3710471465847,24
GBR,diet,0.50,2490.3710471465847,24
GBR,diet,afford,2490.3710471465847,24
GBR,glp1,0.20,1701.7104727506112,24
GBR,glp1,0.50,4261.231782665254,24
GBR,glp1,afford,8545.830888578452,24
GLB,combo,0.20,663493.8739489019,24
GLB,combo,0.50,841982.4857210905,24
GLB,combo,afford,1140367.363991332,24
GLB,diet,0.20,544725.644792412,24
GLB,diet,0.50,544725.644792412,24
GLB,diet,afford,544725.644792412,24
GLB,glp1,0.20,122413.72468712508,24
GLB,glp1,0.50,306378.41958755825,24
GLB,glp1,afford,613910.871970677,24
IND,combo,0.20,76026.89048035767,24
IND,combo,0.50,90137.74169819144,24
IND,combo,afford,113699.2762821741,24
IND,diet,0.20,66630.44420152766,24
IND,diet,0.50,66630.44420152766,24
IND,diet,afford,66630.44420152766,24
IND,glp1,0.20,9594.332076127888,24
IND,glp1,0.50,24002.385440750542,24
IND,glp1,afford,48060.25460420034,24
ISR,combo,0.20,421.6082732292541,24
ISR,combo,0.50,700.825872888312,24
ISR,combo,afford,1169.4587047175448,24
ISR,diet,0.20,236.2658258780837,24
ISR,diet,0.50,236.2658258780837,24
ISR,diet,afford,236.2658258780837,24
ISR,glp1,0.20,188.5239533975714,24
ISR,glp1,0.50,472.5176826781301,24
ISR,glp1,afford,949.1208509390676,24
JPN,combo,0.20,5883.193371394616,24
JPN,combo,0.50,7740.628104059055,24
JPN,combo,afford,10845.18608088111,24
JPN,diet,0.20,4647.065325559179,24
JPN,diet,0.50,4647.065325559179,24
JPN,diet,afford,4647.065325559179,24
JPN,glp1,0.20,1263.5839697284828,24
JPN,glp1,0.50,3162.1956807107563,24
JPN,glp1,afford,6335.365584263156,24
MEX,combo,0.20,6920.761460759477,24
MEX,combo,0.50,12753.809690406311,24
MEX,combo,afford,22587.65710547,24
MEX,diet,0.20,3059.3656840921285,24
MEX,diet,0.50,3059.3656840921285,24
MEX,diet,afford,3059.3656840921285,24
MEX,glp1,0.20,3898.970362613931,24
MEX,glp1,0.50,9788.707057090784,24
MEX,glp1,afford,19717.92836929102,24
NGA,combo,0.20,2568.488758891821,24
NGA,combo,0.50,5099.796613718147,24
NGA,combo,afford,4254.730819772933,24
NGA,diet,0.20,887.3529747255816,24
NGA,diet,0.50,887.3529747255816,24
NGA,diet,afford,887.3529747255816,24
NGA,glp1,0.20,1687.3530602053215,24
NGA,glp1,0.50,4228.000633562671,24
NGA,glp1,afford,3379.819760080147,24
NZL,combo,0.20,439.39429362133967,24
NZL,combo,0.50,702.27216910926,24
NZL,combo,afford,1142.866006287137,24
NZL,diet,0.20,264.7545412867063,24
NZL,diet,0.50,264.7545412867063,24
NZL,diet,afford,264.7545412867063,24
NZL,glp1,0.20,177.80005234657654,24
NZL,glp1,0.50,445.4375841391,24
NZL,glp1,afford,894.0148624097512,24
ROU,combo,0.20,3630.0311787576056,24
ROU,combo,0.50,4700.235435036038,24
ROU,combo,afford,6500.38366282026,24
ROU,diet,0.20,2920.5711810743687,24
ROU,diet,0.50,2920.5711810743687,24
ROU,diet,afford,2920.5711810743687,24
ROU,glp1,0.20,729.1291133135483,24
ROU,glp1,0.50,1829.075490503279,24
ROU,glp1,afford,3679.4422387383743,24
TUR,combo,0.20,6890.556800584895,24
TUR,combo,0.50,12024.710123677014,24
TUR,combo,afford,20659.29177361197,24
TUR,diet,0.20,3486.7843160687557,24
TUR,diet,0.50,3486.7843160687557,24
TUR,diet,afford,3486.7843160687557,24
TUR,glp1,0.20,3444.9246477774104,24
TUR,glp1,0.50,8641.171748997676,24
TUR,glp1,afford,17380.22587946124,24
USA,combo,0.20,31506.718881753,24
USA,combo,0.50,49823.23690500751,24
USA,combo,afford,80605.42115349407,24
USA,diet,0.20,19358.28411334219,24
USA,diet,0.50,19358.28411334219,24
USA,diet,afford,19358.28411334219,24
USA,glp1,0.20,12386.51428079902,24
USA,glp1,0.50,31061.42176078389,24
USA,glp1,afford,62444.28608153925,24
ZAF,combo,0.20,1029.5170980364892,24
ZAF,combo,0.50,2369.944388329868,24
ZAF,combo,afford,3717.9653614480576,24
ZAF,diet,0.20,139.97507238443177,24
ZAF,diet,0.50,139.97507238443177,24
ZAF,diet,afford,139.97507238443177,24
ZAF,glp1,0.20,891.0071934326352,24
ZAF,glp1,0.50,2233.633233982422,24
ZAF,glp1,afford,3583.8541345582344,24
AUS,combo,0.20,1763.602119009165,25
AUS,combo,0.50,2746.0308207517883,25
AUS,combo,afford,4392.06553153423,25
AUS,diet,0.20,1110.78488202258,25
AUS,diet,0.50,1110.78488202258,25
AUS,diet,afford,1110.78488202258,25
AUS,glp1,0.20,666.2452186726578,25
AUS,glp1,0.50,1668.8482694839377,25
AUS,glp1,afford,3348.590664084103,25
BGD,combo,0.20,13362.034184459664,25
BGD,combo,0.50,15252.889942483562,25
BGD,combo,afford,17147.79866779523,25
BGD,diet,0.20,12103.69489703345,25
BGD,diet,0.50,12103.69489703345,25
BGD,diet,afford,12103.69489703345,25
BGD,glp1,0.20,1298.0039161663954,25
BGD,glp1,0.50,3248.4966162137043,25
BGD,glp1,afford,5203.211319273401,25
BGR,combo,0.20,1312.5120699422348,25
BGR,combo,0.50,1771.174087088831,25
BGR,combo,afford,2543.543048841186,25
BGR,diet,0.20,1008.6745365656294,25
BGR,diet,0.50,1008.6745365656294,25
BGR,diet,afford,1008.6745365656294,25
BGR,glp1,0.20,311.0128297677286,25
BGR,glp1,0.50,780.5383694446853,25
BGR,glp1,afford,1571.2860322986303,25
BRA,combo,0.20,16338.990285175125,25
BRA,combo,0.50,24235.348871509865,25
BRA,combo,afford,37452.44984554594,25
BRA,diet,0.20,11088.741756575,25
BRA,diet,0.50,11088.741756575,25
BRA,diet,afford,11088.741756575,25
BRA,glp1,0.20,5381.2423658940825,25
BRA,glp1,0.50,13474.403910055613,25
BRA,glp1,afford,27020.318562570465,25
CAN,combo,0.20,2172.331415406031,25
CAN,combo,0.50,3504.070899523644,25
CAN,combo,afford,5732.785107808793,25
CAN,diet,0.20,1286.7700307262066,25
CAN,diet,0.50,1286.7700307262066,25
CAN,diet,afford,1286.7700307262066,25
CAN,glp1,0.20,901.3461816858136,25
CAN,glp1,0.50,2256.7704903671247,25
CAN,glp1,afford,4524.976661065597,25
CHN,combo,0.20,170846.7635262998,25
CHN,combo,0.50,204343.4143529741,25
CHN,combo,afford,260310.18206786792,25
CHN,diet,0.20,148550.248053417,25
CHN,diet,0.50,148550.248053417,25
CHN,diet,afford,148550.248053417,25
CHN,glp1,0.20,23056.215469293427,25
CHN,glp1,0.50,57694.36764732198,25
CHN,glp1,afford,115568.82488331954,25
DEU,combo,0.20,7216.319460216801,25
DEU,combo,0.50,11886.62241820593,25
DEU,combo,afford,19717.947681371254,25
DEU,diet,0.20,4114.545102127802,25
DEU,diet,0.50,4114.545102127802,25
DEU,diet,afford,4114.545102127802,25
DEU,glp1,0.20,3147.710605734253,25
DEU,glp1,0.50,7887.168529665509,25
DEU,glp1,afford,15834.418238078742,25
EGY,combo,0.20,8797.241454090803,25
EGY,combo,0.50,16228.608361257971,25
EGY,combo,afford,28780.886279752765,25
EGY,diet,0.20,3883.463533179238,25
EGY,diet,0.50,3883.463533179238,25
EGY,diet,afford,3883.463533179238,25
EGY,glp1,0.20,4953.415735296498,25
EGY,glp1,0.50,12444.940674669897,25
EGY,glp1,afford,25099.392524686817,25
GBR,combo,0.20,4210.320285647531,25
GBR,combo,0.50,6727.26729664418,25
GBR,combo,afford,10941.221630661086,25
GBR,diet,0.20,2537.0677442712317,25
GBR,diet,0.50,2537.0677442712317,25
GBR,diet,afford,2537.0677442712317,25
GBR,glp1,0.20,1705.2306923832266,25
GBR,glp1,0.50,4270.186380015408,25
GBR,glp1,afford,8564.25636155122,25
GLB,combo,0.20,679030.0559881288,25
GLB,combo,0.50,859537.6054394941,25
GLB,combo,afford,1161316.4767428068,25
GLB,diet,0.20,558923.1164080838,25
GLB,diet,0.50,558923.1164080838,25
GLB,diet,afford,558923.1164080838,25
GLB,glp1,0.20,123802.50826467387,25
GLB,glp1,0.50,309862.3671716389,25
GLB,glp1,afford,620918.8570444806,25
IND,combo,0.20,77668.99627450827,25
IND,combo,0.50,91934.87609908172,25
IND,combo,afford,115756.2106581859,25
IND,diet,0.20,68169.55102649212,25
IND,diet,0.50,68169.55102649212,25
IND,diet,afford,68169.55102649212,25
IND,glp1,0.20,9698.768389302684,25
IND,glp1,0.50,24264.0373444304,25
IND,glp1,afford,48585.43461318975,25
ISR,combo,0.20,432.89568911595165,25
ISR,combo,0.50,717.5207714328092,25
ISR,combo,afford,1195.3169066455323,25
ISR,diet,0.20,243.98487871041448,25
ISR,diet,0.50,243.98487871041448,25
ISR,diet,afford,243.98487871041448,25
ISR,glp1,0.20,192.1738284119706,25
ISR,glp1,0.50,481.6984266207981,25
ISR,glp1,afford,967.6735814556772,25
JPN,combo,0.20,5935.390315005112,25
JPN,combo,0.50,7784.695880812666,25
JPN,combo,afford,10875.877463614815,25
JPN,diet,0.20,4704.722717016361,25
JPN,diet,0.50,4704.722717016361,25
JPN,diet,afford,4704.722717016361,25
JPN,glp1,0.20,1258.2664847207998,25
JPN,glp1,0.50,3148.9658508894936,25
JPN,glp1,afford,6309.127201261883,25
MEX,combo,0.20,7083.677946533844,25
MEX,combo,0.50,13015.062481852943,25
MEX,combo,afford,23018.721586703414,25
MEX,diet,0.20,3158.145510584789,25
MEX,diet,0.50,3158.145510584789,25
MEX,diet,afford,3158.145510584789,25
MEX,glp1,0.20,3963.703796552829,25
MEX,glp1,0.50,9952.70263799334,25
MEX,glp1,afford,20053.36387952717,25
NGA,combo,0.20,2652.6447283691414,25
NGA,combo,0.50,5254.786282313711,25
NGA,combo,afford,4386.045056450868,25
NGA,diet,0.20,924.603186432876,25
NGA,diet,0.50,924.603186432876,25
NGA,diet,afford,924.603186432876,25
NGA,glp1,0.20,1734.4392746649282,25
NGA,glp1,0.50,4346.19320890931,25
NGA,glp1,afford,3474.2457515885217,25
NZL,combo,0.20,445.7811583296877,25
NZL,combo,0.50,710.509873476988,25
NZL,combo,afford,1154.2762318708826,25
NZL,diet,0.20,269.92926900367115,25
NZL,diet,0.50,269.92926900367115,25
NZL,diet,afford,269.92926900367115,25
NZL,glp1,0.20,179.03767127463686,25
NZL,glp1,0.50,448.5660181408725,25
NZL,glp1,afford,900.3871818178665,25
ROU,combo,0.20,3629.970282058109,25
ROU,combo,0.50,4693.381411423557,25
ROU,combo,afford,6482.308844934738,25
ROU,diet,0.20,2925.0652310278238,25
ROU,diet,0.50,2925.0652310278238,25
ROU,diet,afford,2925.0652310278238,25
ROU,glp1,0.20,724.2681527525053,25
ROU,glp1,0.50,1816.9684013013093,25
ROU,glp1,afford,3655.3758352747377,25
TUR,combo,0.20,7031.925357083601,25
TUR,combo,0.50,12238.652447772336,25
TUR,combo,afford,20997.14994809497,25
TUR,diet,0.20,3580.498173388441,25
TUR,diet,0.50,3580.498173388441,25
TUR,diet,afford,3580.498173388441,25
TUR,glp1,0.20,3493.09973044505,25
TUR,glp1,0.50,8762.732391453344,25
TUR,glp1,afford,17627.14033099768,25
USA,combo,0.20,31804.00803011945,25
USA,combo,0.50,50113.11647177223,25
USA,combo,afford,80889.99945392078,25
USA,diet,0.20,19662.226266915808,25
USA,diet,0.50,19662.226266915808,25
USA,diet,afford,19662.226266915808,25
USA,glp1,0.20,12380.440411950112,25
USA,glp1,0.50,31048.948609315805,25
USA,glp1,afford,62428.57987850065,25
ZAF,combo,0.20,1047.823987421103,25
ZAF,combo,0.50,2409.341903342945,25
ZAF,combo,afford,3778.679874367239,25
ZAF,diet,0.20,144.34180813223247,25
ZAF,diet,0.50,144.34180813223247,25
ZAF,diet,afford,144.34180813223247,25
ZAF,glp1,0.20,904.9808424229795,25
ZAF,glp1,0.50,2268.748106031304,25
ZAF,glp1,afford,3640.3370288130423,25
AUS,combo,0.20,1793.222609240418,26
AUS,combo,0.50,2785.077828433681,26
AUS,combo,afford,4447.126386177182,26
AUS,diet,0.20,1134.1955673344337,26
AUS,diet,0.50,1134.1955673344337,26
AUS,diet,afford,1134.1955673344337,26
AUS,glp1,0.20,672.6280075673985,26
AUS,glp1,0.50,1684.9219195664243,26
AUS,glp1,afford,3381.1318308564514,26
BGD,combo,0.20,13582.07878198765,26
BGD,combo,0.50,15489.843555906607,26
BGD,combo,afford,17401.778215786908,26
BGD,diet,0.20,12312.531447046433,26
BGD,diet,0.50,12312.531447046433,26
BGD,diet,afford,12312.531447046433,26
BGD,glp1,0.20,1309.2205787766145,26
BGD,glp1,0.50,3276.641047630193,26
BGD,glp1,afford,5248.407514329712,26
BGR,combo,0.20,1302.4824082127975,26
BGR,combo,0.50,1754.6907950146117,26
BGR,combo,afford,2516.269625148341,26
BGR,diet,0.20,1002.9395682225198,26
BGR,diet,0.50,1002.9395682225198,26
BGR,diet,afford,1002.9395682225198,26
BGR,glp1,0.20,306.55656711194445,26
BGR,glp1,0.50,769.3879577883391,26
BGR,glp1,afford,1548.9496693951548,26
BRA,combo,0.20,16665.261426090416,26
BRA,combo,0.50,24651.46885105444,26
BRA,combo,afford,38021.38805033881,26
BRA,diet,0.20,11355.873863745685,26
BRA,diet,0.50,11355.873863745685,26
BRA,diet,afford,11355.873863745685,26
BRA,glp1,0.20,5441.941411517793,26
BRA,glp1,0.50,13627.358964129096,26
BRA,glp1,afford,27330.28498276492,26
CAN,combo,0.20,2198.57930592552,26
CAN,combo,0.50,3531.9265947260856,26
CAN,combo,afford,5763.460682846256,26
CAN,diet,0.20,1311.9807714101717,26
CAN,diet,0.50,1311.9807714101717,26
CAN,diet,afford,1311.9807714101717,26
CAN,glp1,0.20,902.5693486433764,26
CAN,glp1,0.50,2259.885738733201,26
CAN,glp1,afford,4531.399677371602,26
CHN,combo,0.20,173710.77252536645,26
CHN,combo,0.50,207398.91783723145,26
CHN,combo,afford,263688.1892459654,26
CHN,diet,0.20,151287.43169902576,26
CHN,diet,0.50,151287.43169902576,26
CHN,diet,afford,151287.43169902576,26
CHN,glp1,0.20,23187.43240805609,26
CHN,glp1,0.50,58023.84612546952,26
CHN,glp1,afford,116232.5680674898,26
DEU,combo,0.20,7244.199882531313,26
DEU,combo,0.50,11898.364373457913,26
DEU,combo,afford,19704.204527986072,26
DEU,diet,0.20,4153.5307975625765,26
DEU,diet,0.50,4153.5307975625765,26
DEU,diet,afford,4153.5307975625765,26
DEU,glp1,0.20,3136.520679157071,26
DEU,glp1,0.50,7859.734770429797,26
DEU,glp1,afford,15781.382484798793,26
EGY,combo,0.20,8933.109896047365,26
EGY,combo,0.50,16449.79970983445,26
EGY,combo,afford,29151.11926647238,26
EGY,diet,0.20,3964.1239860697383,26
EGY,diet,0.50,3964.1239860697383,26
EGY,diet,afford,3964.1239860697383,26
EGY,glp1,0.20,5008.433041420227,26
EGY,glp1,0.50,12585.038883393754,26
EGY,glp1,afford,25388.25036722433,26
GBR,combo,0.20,4253.420298107572,26
GBR,combo,0.50,6773.4127681747495,26
GBR,combo,afford,10992.810436187943,26
GBR,diet,0.20,2578.228747224385,26
GBR,diet,0.50,2578.228747224385,26
GBR,diet,afford,2578.228747224385,26
GBR,glp1,0.20,1707.4076045764978,26
GBR,glp1,0.50,4275.778059267558,26
GBR,glp1,afford,8575.940296681998,26
GLB,combo,0.20,693240.1450110986,26
GLB,combo,0.50,875589.6891991496,26
GLB,combo,afford,1180468.4283834014,26
GLB,diet,0.20,571912.6513464279,26
GLB,diet,0.50,571912.6513464279,26
GLB,diet,afford,571912.6513464279,26
GLB,glp1,0.20,125064.74239047153,26
GLB,glp1,0.50,313030.21066196123,26
GLB,glp1,afford,627295.535559745,26
IND,combo,0.20,79145.7295098303,26
IND,combo,0.50,93544.41121262858,26
IND,combo,afford,117588.57701093072,26
IND,diet,0.20,69558.1219445695,26
IND,diet,0.50,69558.1219445695,26
IND,diet,afford,69558.1219445695,26
IND,glp1,0.20,9787.88507529178,26
IND,glp1,0.50,24487.417404202788,26
IND,glp1,afford,49034.16216276903,26
ISR,combo,0.20,443.8206777295432,26
ISR,combo,0.50,733.7281400436921,26
ISR,combo,afford,1220.475573468784,26
ISR,diet,0.20,251.42405074702836,26
ISR,diet,0.50,251.42405074702836,26
ISR,diet,afford,251.42405074702836,26
ISR,glp1,0.20,195.7373936211661,26
ISR,glp1,0.50,490.662098543673,26
ISR,glp1,afford,985.7877634294668,26
JPN,combo,0.20,5979.564756854652,26
JPN,combo,0.50,7820.42272555247,26
JPN,combo,afford,10897.686259560856,26
JPN,diet,0.20,4754.567278722749,26
JPN,diet,0.50,4754.567278722749,26
JPN,diet,afford,4754.567278722749,26
JPN,glp1,0.20,1252.6998013127777,26
JPN,glp1,0.50,3135.1089823853144,26
JPN,glp1,afford,6281.620775580515,26
MEX,combo,0.20,7233.268526505952,26
MEX,combo,0.50,13253.53155323376,26
MEX,combo,afford,23411.11671394184,26
MEX,diet,0.20,3249.8733561668814,26
MEX,diet,0.50,3249.8733561668814,26
MEX,diet,afford,3249.8733561668814,26
MEX,glp1,0.20,4022.062398469247,26
MEX,glp1,0.50,10100.713125077104,26
MEX,glp1,afford,20356.671712616797,26
NGA,combo,0.20,2732.864208102212,26
NGA,combo,0.50,5402.020348083388,26
NGA,combo,afford,4510.875175047109,26
NGA,diet,0.20,960.4707125444256,26
NGA,diet,0.50,960.4707125444256,26
NGA,diet,afford,960.4707125444256,26
NGA,glp1,0.20,1778.9585454491971,26
NGA,glp1,0.50,4457.980040062743,26
NGA,glp1,afford,3563.5440431667994,26
NZL,combo,0.20,451.4499849370966,26
NZL,combo,0.50,717.7720196281739,26
NZL,combo,afford,1164.277836981998,26
NZL,diet,0.20,274.5566776089148,26
NZL,diet,0.50,274.5566776089148,26
NZL,diet,afford,274.5566776089148,26
NZL,glp1,0.20,180.0985429767493,26
NZL,glp1,0.50,451.2510718606229,26
NZL,glp1,afford,905.8676831977584,26
ROU,combo,0.20,3624.386855033217,26
ROU,combo,0.50,4680.004673632714,26
ROU,combo,afford,6456.060102579005,26
ROU,diet,0.20,2924.707282575788,26
ROU,diet,0.50,2924.707282575788,26
ROU,diet,afford,2924.707282575788,26
ROU,glp1,0.20,718.7092866676485,26
ROU,glp1,0.50,1803.121660571732,26
ROU,glp1,afford,3627.84794806348,26
TUR,combo,0.20,7161.734880877491,26
TUR,combo,0.50,12434.682306167131,26
TUR,combo,afford,21306.538583159017,26
TUR,diet,0.20,3666.896515563749,26
TUR,diet,0.50,3666.896515563749,26
TUR,diet,afford,3666.896515563749,26
TUR,glp1,0.20,3536.929055551609,26
TUR,glp1,0.50,8873.440094309808,26
TUR,glp1,afford,17852.387523209858,26
USA,combo,0.20,32039.919916026152,26
USA,combo,0.50,50324.27471422372,26
USA,combo,afford,81066.29638125609,26
USA,diet,0.20,19916.193881224142,26
USA,diet,0.50,19916.193881224142,26
USA,diet,afford,19916.193881224142,26
USA,glp1,0.20,12362.428966245005,26
USA,glp1,0.50,31006.38346031973,26
USA,glp1,afford,62351.84950843222,26
ZAF,combo,0.20,1065.0175995916725,26
ZAF,combo,0.50,2446.2948598733965,26
ZAF,combo,afford,3835.6210927317097,26
ZAF,diet,0.20,148.48431845800224,26
ZAF,diet,0.50,148.48431845800224,26
ZAF,diet,afford,148.48431845800224,26
ZAF,glp1,0.20,918.0628982096624,26
ZAF,glp1,0.50,2301.6362954317337,26
ZAF,glp1,afford,3693.260701031144,26
AUS,combo,0.20,1820.4117634036147,27
AUS,combo,0.50,2820.8672238250056,27
AUS,combo,afford,4497.540672291551,27
AUS,diet,0.20,1155.7228582526468,27
AUS,diet,0.50,1155.7228582526468,27
AUS,diet,afford,1155.7228582526468,27
AUS,glp1,0.20,678.44112124186,27
AUS,glp1,0.50,1699.5669068971329,27
AUS,glp1,afford,3410.800567402513,27
BGD,combo,0.20,13773.163268899903,27
BGD,combo,0.50,15694.236341720316,27
BGD,combo,afford,17619.597939216743,27
BGD,diet,0.20,12494.809286103917,27
BGD,diet,0.50,12494.809286103917,27
BGD,diet,afford,12494.809286103917,27
BGD,glp1,0.20,1317.9501770789611,27
BGD,glp1,0.50,3298.5688173449525,27
BGD,glp1,afford,5283.658706443193,27
BGR,combo,0.20,1290.7871431923322,27
BGR,combo,0.50,1736.317076040248,27
BGR,combo,afford,2486.7361970118664,27
BGR,diet,0.20,995.6901002992028,27
BGR,diet,0.50,995.6901002992028,27
BGR,diet,afford,995.6901002992028,27
BGR,glp1,0.20,301.9416683831066,27
BGR,glp1,0.50,757.8425750385775,27
BGR,glp1,afford,1525.8289969393018,27
BRA,combo,0.20,16956.092267877575,27
BRA,combo,0.50,25020.464650526483,27
BRA,combo,afford,38523.77426800821,27
BRA,diet,0.20,11595.36584788547,27
BRA,diet,0.50,11595.36584788547,27
BRA,diet,afford,11595.36584788547,27
BRA,glp1,0.20,5494.500882699453,27
BRA,glp1,0.50,13759.980215302525,27
BRA,glp1,afford,27599.636057625903,27
CAN,combo,0.20,2220.9063788509666,27
