iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
TUR,Male,IHD,glp1,169589.85091913684,1765.7643858238152,6559.315255669266,1765.7643858238152,4556.422973118191,4650.388277493526,4740.290807833837,4840.467227543908,4946.891733557961,5055.848608643588,5164.535863352299,5271.0192482647835,5374.100238556071,5473.168454019586,5568.053604148241,5658.883665212765,5745.955718562967,5829.62495244162,5910.215158027975,5987.9516224526305,6062.91535834485,6135.016351559898,6203.982900675808,6269.363995842767,6330.541864195067,6386.752150070388,6437.109596458293,6480.6374803896615,6516.299388390558,6543.032179406975,6559.779169059999,6565.522690019541,6559.315255669266
TUR,Male,IHD,diet,23594.78963981071,0.0,1427.4820621390245,0.0,14.728345121940947,35.4830964912253,65.00479200320842,105.85536364352447,159.38906470574148,224.97721329389606,300.0598658402596,381.03891740257677,464.36289327946724,547.2105266686413,627.6713517892786,704.6227798051841,777.5111312759982,846.147862972517,910.5559033427853,970.8652454436524,1027.2463449643983,1079.8697078978876,1128.8827771068609,1174.3980082988855,1216.488133732084,1255.1860425377963,1290.487630198215,1322.3565522536373,1350.7301803646696,1375.5262829554704,1396.650089064904,1414.001475216981,1427.4820621390245
TUR,Male,IHD,combo,191633.52497933997,1765.7643858238152,7907.949619146355,1765.7643858238152,4569.753392298466,4682.526628086453,4799.31804182443,4936.815336474276,5092.27481222323,5261.470500031413,5439.322600299754,5620.647175427948,5801.007109765997,5977.19371419822,6147.254202005293,6310.247559376468,6465.922171098704,6614.422374653819,6756.0600890106,6891.1525225981895,7019.915049108386,7142.396697751319,7258.447428895393,7367.708685269594,7469.620757126046,7563.44211362768,7648.277074343612,7723.109101250549,7786.837650052388,7838.316982302902,7876.395649561906,7899.955555706751,7907.949619146355
TUR,Female,IHD,glp1,128417.91298774439,1349.4186475256356,5453.356575846337,1349.4186475256356,3420.7805598876876,3415.801645898049,3426.3119719411843,3460.8085926854765,3514.10575946093,3581.38721996767,3658.663439857708,3742.7661760760748,3831.2607851764405,3922.3367384665617,4014.6973421027506,4107.455674167439,4200.038932435593,4292.102032197508,4383.451000361354,4473.976594391483,4563.598390389918,4652.219325757804,4739.690400923646,4825.7849915000115,4910.182027177536,4992.457167224144,5072.081040413177,5148.423606282551,5220.763717622933,5288.303003972585,5350.18323874475,5405.506389289454,5453.356575846337
TUR,Female,IHD,diet,20000.549046449516,0.0,1269.667311459998,0.0,12.053514512561378,29.059917218815826,53.34249056404951,87.02984613146691,131.25173472166352,185.4819638528861,247.57194517575408,314.50570742757554,383.3271135565665,451.7255536180892,518.1852299796446,581.8691130616353,642.4205801542703,699.7821481814171,754.0620127685397,805.4462671721849,854.1450378298614,900.3610331799719,944.2720009883487,986.0215416833671,1025.714901766536,1063.4177875360037,1099.157095936258,1132.9229507641285,1164.6717011349683,1194.3296778420336,1221.7975687131839,1246.9552995177364,1269.667311459998
TUR,Female,IHD,combo,147085.18687260812,1349.4186475256356,6648.961392916914,1349.4186475256356,3431.6900272934145,3442.1120319451948,3474.722485161903,3539.9766102110734,3633.7600052237685,3750.832010479782,3885.295391323234,4031.2615488875163,4183.600789015181,4338.371252124278,4492.855050565042,4645.3583422921,4794.941529232165,4941.170977150774,5083.921806528015,5223.231269487398,5359.192940161607,5491.881615268736,5621.301067539913,5747.349117891965,5869.796225927712,5988.274940038071,6102.278259968254,6211.165401027029,6314.173718404272,6410.4357180598745,6499.000184494405,6578.856516462882,6648.961392916914
ZAF,Male,IHD,glp1,19006.27483228006,274.1086269174539,695.3526770520257,274.1086269174539,672.6191149832575,665.4139565612859,655.993164413836,647.311486057366,639.6174254766829,633.0342127064305,627.6233035301084,623.3970301484533,620.3298634541097,618.3696387025975,617.4479895083587,617.4890932769158,618.4161586727041,620.1554934555497,622.6383199073862,625.8007133158644,629.5821376266395,633.9230698401443,638.762170019927,644.0333901935919,649.6633393668199,655.5691437799469,661.6569674209786,667.8212906923436,673.9449862189831,679.9001803130814,685.549846382135,690.7500422850862,695.3526770520257
ZAF,Male,IHD,diet,715.0022594328948,0.0,46.679371773676394,0.0,0.32703556584783655,0.8189325793464377,1.5542600035059877,2.61117148336416,4.041371840168722,5.845035658701818,7.965552501696948,10.309031101583969,12.773720430541289,15.272066718447604,17.73971368471757,20.135005719552282,22.434345963592932,24.62690392836157,26.71015274636011,28.68655791809215,30.561272803810425,32.340584812489396,34.03088208911868,35.637970773717825,37.16662909968363,38.62032657312011,40.00106452999171,41.309311682354746,42.54401813890581,43.70269644942891,44.78156036442306,45.775712498292705,46.679371773676394
ZAF,Male,IHD,combo,19687.03362617512,274.1086269174539,739.9701213350054,274.1086269174539,672.9272993943068,666.1847290019305,657.4565444003929,649.771491465186,643.4274133507424,638.5485152242363,635.1437253924505,633.1375003167414,632.4086692062901,632.8224373205412,634.2493897880577,636.573887124403,639.6962816985924,643.5320708560103,648.0095500212283,653.0666518212201,658.6473163436094,664.6976484938714,671.1621062264057,677.9799552405493,685.0822017089231,692.3891755113764,699.808888443964,707.2362408818808,714.5531006515703,721.6292320835382,728.3240129378682,734.4888430167775,739.9701213350054
ZAF,Female,IHD,glp1,17116.709562394026,223.04060461806148,650.3659768074485,223.04060461806148,546.4018183517674,544.7477247482129,542.0522608312403,540.4135201756308,539.8261716847719,540.2319918679277,541.5602977702201,543.7303365203279,546.6532708344166,550.2348188394444,554.3784374425177,558.9887063999413,563.9745306028235,569.2518356287346,574.7455303377101,580.3906166023135,586.1324222542444,591.9260111945587,597.7348824043474,603.5291083684151,609.2830855156772,614.9730773309857,620.5747273266006,626.0607063317639,631.3986385640492,636.5494254931218,641.4660572865923,646.0929702601607,650.3659768074485
