iso3,factor,seg,deaths,total,pct
CHN,Vegetables (low),"Transmitted through a GLP-1 target, offset by 20% coverage",849.7239516339355,10282.600001850265,8.263707150730701
CHN,Whole grains (low),Not transmitted through a GLP-1 target,133588.3576927861,209955.8813457471,63.62687095809336
CHN,Whole grains (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",65789.5834943416,209955.8813457471,31.334956216826285
CHN,Whole grains (low),"Transmitted through a GLP-1 target, offset by 20% coverage",10577.94015861937,209955.8813457471,5.038172825080348
DEU,Fibre (low),Not transmitted through a GLP-1 target,6307.907549289859,6307.907549289859,100.0
DEU,Fruits (low),Not transmitted through a GLP-1 target,5618.854452150867,6357.063823003181,88.38757339227763
DEU,Fruits (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",424.3742547134967,6357.063823003181,6.675633067862065
DEU,Fruits (low),"Transmitted through a GLP-1 target, offset by 20% coverage",313.8351161388174,6357.063823003181,4.936793539860302
DEU,Legumes (low),Not transmitted through a GLP-1 target,15319.479487316394,15319.479487316394,100.0
DEU,Nuts & seeds (low),Not transmitted through a GLP-1 target,8052.715945472319,10015.81585257751,80.4
DEU,Nuts & seeds (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",1684.3397202962547,10015.81585257751,16.816799999999997
DEU,Nuts & seeds (low),"Transmitted through a GLP-1 target, offset by 20% coverage",278.76018680893725,10015.81585257751,2.7832
DEU,Omega-6 PUFA (low),Not transmitted through a GLP-1 target,7011.017562409402,7030.644925820173,99.72083125207064
DEU,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",12.0550161694334,7030.644925820173,0.17146387417690706
DEU,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, offset by 20% coverage",7.572347241337837,7030.644925820173,0.10770487375245268
DEU,Processed meat (high),Not transmitted through a GLP-1 target,7942.071064774628,8838.711246149525,89.85553259514494
DEU,Processed meat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",572.3084861699947,8838.711246149525,6.475021869498382
DEU,Processed meat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",324.3316952049024,8838.711246149525,3.6694455353566786
DEU,Red meat (high),Not transmitted through a GLP-1 target,6170.005752802973,6170.005752802973,100.0
DEU,SSB (high),Not transmitted through a GLP-1 target,2120.43144057963,2381.770829161321,89.02751745121863
DEU,SSB (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",183.19891139576572,2381.770829161321,7.691710266695745
DEU,SSB (high),"Transmitted through a GLP-1 target, offset by 20% coverage",78.14047718592573,2381.770829161321,3.2807722820856307
DEU,Seafood omega-3 (low),Not transmitted through a GLP-1 target,8440.518420897872,8440.518420897872,100.0
DEU,Sodium (high),Not transmitted through a GLP-1 target,0.0,9482.171563627104,0.0
DEU,Sodium (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",2684.2873838251026,9482.171563627104,28.308783128559146
DEU,Sodium (high),"Transmitted through a GLP-1 target, offset by 20% coverage",6797.884179802002,9482.171563627104,71.69121687144087
DEU,Trans fat (high),Not transmitted through a GLP-1 target,3.017251167271502e-11,3.5497072556135313e-11,85.0
