iso3,outcome,glp1_channel,conv_wt,deaths,deaths_lo,deaths_hi
ROU,IHD,纯直接效应-结构不可及,0.0,12019.0,2612.0,21505.0
ROU,IHD,部分汇流-结构小部可及,0.2223958558294855,14901.0,8725.0,21425.0
ROU,IschStroke,完全汇流-结构可及,1.0,5492.0,1875.0,10444.0
ROU,IschStroke,纯直接效应-结构不可及,0.0,-31.0,-522.0,611.0
ROU,IschStroke,部分汇流-结构小部可及,0.16249900297258538,601.0,-233.0,1649.0
ROU,SAH,基本不汇流-结构近乎不可及,0.024000000004120114,87.0,-6.0,185.0
ROU,SAH,完全汇流-结构可及,1.0,270.0,63.0,567.0
ROU,SAH,纯直接效应-结构不可及,0.0,-114.0,-478.0,195.0
ROU,T2D,完全汇流-结构可及,1.0,808.0,496.0,1221.0
ROU,T2D,纯直接效应-结构不可及,0.0,8.0,2.0,18.0
TUR,CKD,完全汇流-结构可及,1.0,2633.0,1565.0,5436.0
TUR,ICH,基本不汇流-结构近乎不可及,0.024000000000000007,375.0,-19.0,1105.0
TUR,ICH,完全汇流-结构可及,1.0,511.0,3.0,2319.0
TUR,ICH,纯直接效应-结构不可及,0.0,-427.0,-2089.0,756.0
TUR,ICH,部分汇流-结构小部可及,0.11900000000000004,-0.0,-0.0,0.0
TUR,IHD,基本不汇流-结构近乎不可及,0.00232083431205683,9485.0,-23447.0,37127.0
TUR,IHD,完全汇流-结构可及,1.0,4069.0,41.0,15208.0
TUR,IHD,纯直接效应-结构不可及,0.0,13431.0,5200.0,24463.0
TUR,IHD,部分汇流-结构小部可及,0.3000767921912745,10848.0,5803.0,18827.0
TUR,IschStroke,完全汇流-结构可及,1.0,1593.0,186.0,5930.0
TUR,IschStroke,纯直接效应-结构不可及,0.0,-129.0,-495.0,140.0
TUR,IschStroke,部分汇流-结构小部可及,0.16255658284171876,471.0,-341.0,1501.0
TUR,SAH,基本不汇流-结构近乎不可及,0.024000000003481608,103.0,-5.0,292.0
TUR,SAH,完全汇流-结构可及,1.0,107.0,1.0,510.0
TUR,SAH,纯直接效应-结构不可及,0.0,-127.0,-555.0,194.0
TUR,T2D,完全汇流-结构可及,1.0,3525.0,1966.0,6142.0
TUR,T2D,纯直接效应-结构不可及,0.0,24.0,1.0,92.0
USA,CKD,完全汇流-结构可及,1.0,43618.0,31412.0,63818.0
USA,ICH,基本不汇流-结构近乎不可及,0.024000000000000007,2748.0,-184.0,5772.0
USA,ICH,完全汇流-结构可及,1.0,2604.0,6.0,9204.0
USA,ICH,纯直接效应-结构不可及,0.0,-3548.0,-19027.0,7425.0
USA,ICH,部分汇流-结构小部可及,0.11900000000000001,63.0,-1.0,366.0
USA,IHD,基本不汇流-结构近乎不可及,0.009870046742738801,33478.0,-8118.0,77835.0
USA,IHD,完全汇流-结构可及,1.0,18783.0,44.0,65538.0
USA,IHD,纯直接效应-结构不可及,0.0,107101.0,37626.0,179130.0
