iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
MEX,Male,CKD,glp1,11812.652227479746,0.0,670.2122915808068,0.0,6.5455288140510675,20.47519560110959,44.06408050796017,75.5859483756285,111.42083779357927,148.9067924241026,186.66513222883805,224.04452897712326,260.71630899929005,296.48320139147836,331.2003436095765,364.7444101154979,397.0020576539464,427.8659594746423,457.2338026139696,485.00843427582004,511.0984387843346,535.418852748684,557.891894112734,578.447649792186,597.0246976546769,613.5706546855727,628.0426526489537,640.407748174126,650.6432767744118,658.7371601260966,664.6881733143018,668.5061742262478,670.2122915808068
MEX,Male,CKD,combo,11812.652227479746,0.0,670.2122915808068,0.0,6.5455288140510675,20.47519560110959,44.06408050796017,75.5859483756285,111.42083779357927,148.9067924241026,186.66513222883805,224.04452897712326,260.71630899929005,296.48320139147836,331.2003436095765,364.7444101154979,397.0020576539464,427.8659594746423,457.2338026139696,485.00843427582004,511.0984387843346,535.418852748684,557.891894112734,578.447649792186,597.0246976546769,613.5706546855727,628.0426526489537,640.407748174126,650.6432767744118,658.7371601260966,664.6881733143018,668.5061742262478,670.2122915808068
MEX,Female,CKD,glp1,13442.228638565448,0.0,828.4294614095415,0.0,6.506249430738535,20.45794398509679,44.25803203284522,76.34026195509068,113.20004732523375,152.23551229184523,192.0967966623066,232.14623758658126,272.0597220889249,311.6372740108709,350.72472981795727,389.1833850184121,426.87903798570915,463.67869467052515,499.4502458278366,534.0632451924757,567.3900319209424,599.3068865431269,629.6950935587738,658.4418640977965,685.4411103110251,710.5940833361528,733.8098981018193,755.0059744351747,774.1084262398363,791.0524294258357,805.7825951457198,818.2533681572531,828.4294614095415
MEX,Female,CKD,combo,13442.228638565448,0.0,828.4294614095415,0.0,6.506249430738535,20.45794398509679,44.25803203284522,76.34026195509068,113.20004732523375,152.23551229184523,192.0967966623066,232.14623758658126,272.0597220889249,311.6372740108709,350.72472981795727,389.1833850184121,426.87903798570915,463.67869467052515,499.4502458278366,534.0632451924757,567.3900319209424,599.3068865431269,629.6950935587738,658.4418640977965,685.4411103110251,710.5940833361528,733.8098981018193,755.0059744351747,774.1084262398363,791.0524294258357,805.7825951457198,818.2533681572531,828.4294614095415
AUS,Male,CKD,glp1,1511.4924792460833,0.0,91.76824741397104,0.0,0.7027810149334073,2.250243879512709,4.943743165331398,8.641085793367893,12.957057751452794,17.581641481823226,22.332880982920415,27.10652036659303,31.836592742619814,36.47671687824368,40.99234045416506,45.357453744235045,49.552924542682376,53.56538333433946,57.386304097970424,61.01118241180302,64.43879100373033,67.67050963281599,70.70972538864135,73.56129636519381,76.23107038586386,78.72545135711243,81.05100815379956,83.21412382300241,85.22068565524569,87.07581886340904,88.78366798339903,90.34723057790507,91.76824741397104
AUS,Male,CKD,combo,1511.4924792460833,0.0,91.76824741397104,0.0,0.7027810149334073,2.250243879512709,4.943743165331398,8.641085793367893,12.957057751452794,17.581641481823226,22.332880982920415,27.10652036659303,31.836592742619814,36.47671687824368,40.99234045416506,45.357453744235045,49.552924542682376,53.56538333433946,57.386304097970424,61.01118241180302,64.43879100373033,67.67050963281599,70.70972538864135,73.56129636519381,76.23107038586386,78.72545135711243,81.05100815379956,83.21412382300241,85.22068565524569,87.07581886340904,88.78366798339903,90.34723057790507,91.76824741397104
AUS,Female,CKD,glp1,1298.2956749428304,0.0,81.86873960637604,0.0,0.5458695550410084,1.7348546167963832,3.7979854805039395,6.64162648817728,9.998041951728283,13.654481120658147,17.486642073324674,21.420273359686234,25.40313109082308,29.392824788034886,33.35271688120929,37.25089327139631,41.06004449422471,44.75746762169956,48.324956111338906,51.748547115838846,55.01815710883375,58.12714634280292,61.071846073812594,63.85107296458773,66.46564704650518,68.91792408626043,71.21134993334908,73.35004282458794,75.338409063781,77.18079743721319,78.8811977501482,80.44298868409078,81.86873960637604
AUS,Female,CKD,combo,1298.2956749428304,0.0,81.86873960637604,0.0,0.5458695550410084,1.7348546167963832,3.7979854805039395,6.64162648817728,9.998041951728283,13.654481120658147,17.486642073324674,21.420273359686234,25.40313109082308,29.392824788034886,33.35271688120929,37.25089327139631,41.06004449422471,44.75746762169956,48.324956111338906,51.748547115838846,55.01815710883375,58.12714634280292,61.071846073812594,63.85107296458773,66.46564704650518,68.91792408626043,71.21134993334908,73.35004282458794,75.338409063781,77.18079743721319,78.8811977501482,80.44298868409078,81.86873960637604
NZL,Male,CKD,glp1,292.43108272130746,0.0,17.094705108246558,0.0,0.1609739181525356,0.5058917145498754,1.0923871689898306,1.8788034987600213,2.775084846530717,3.7134858181126447,4.657481722104194,5.588700573924825,6.497281150369986,7.377291833002573,8.224797184317254,9.03704516063135,9.812099397238399,10.548648328600848,11.245888328291926,11.903440965998811,12.521287646290034,13.099713455101323,13.639255512423006,14.140652936561537,14.604796803832073,15.032679556147741,15.425344216213375,15.783834491804441,16.109147357274082,16.40218997680222,16.663742883142277,16.894431167893003,17.094705108246558
NZL,Male,CKD,combo,292.43108272130746,0.0,17.094705108246558,0.0,0.1609739181525356,0.5058917145498754,1.0923871689898306,1.8788034987600213,2.775084846530717,3.7134858181126447,4.657481722104194,5.588700573924825,6.497281150369986,7.377291833002573,8.224797184317254,9.03704516063135,9.812099397238399,10.548648328600848,11.245888328291926,11.903440965998811,12.521287646290034,13.099713455101323,13.639255512423006,14.140652936561537,14.604796803832073,15.032679556147741,15.425344216213375,15.783834491804441,16.109147357274082,16.40218997680222,16.663742883142277,16.894431167893003,17.094705108246558
