outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IHD,USA,0.2,0.38538572273363614,0.07520088400975293,True,0.013199999999999998,0.02679999999999999,0.03425139858936428,0.03425139858936428,0.0,0.06954071834810321,0.4554653717225207
IHD,USA,0.5,0.38538572273363614,0.07520088400975293,True,0.032999999999999995,0.06699999999999998,0.0856284964734107,0.07520088400975293,0.010427612463657768,0.17385179587025804,1.0
IHD,ZAF,0.05,0.4748834841478313,0.024478252389311488,True,0.0032999999999999995,0.006699999999999998,0.00694907300455349,0.00694907300455349,0.0,0.01410872397894193,0.28388762784339233
IHD,ZAF,0.1,0.4748834841478313,0.024478252389311488,True,0.006599999999999999,0.013399999999999995,0.01389814600910698,0.01389814600910698,0.0,0.02821744795788386,0.5677752556867847
IHD,ZAF,0.2,0.4748834841478313,0.024478252389311488,True,0.013199999999999998,0.02679999999999999,0.02779629201821396,0.024478252389311488,0.00331803962890247,0.05643489591576772,1.0
IHD,ZAF,0.5,0.4748834841478313,0.024478252389311488,True,0.032999999999999995,0.06699999999999998,0.0694907300455349,0.024478252389311488,0.045012477656223404,0.1410872397894193,1.0
IschStroke,AUS,0.05,0.06217578739064252,0.40794979079497906,True,0.0032999999999999995,0.006699999999999998,0.05307532302351913,0.05307532302351913,0.0,0.10775898916896307,0.13010258669354946
IschStroke,AUS,0.1,0.06217578739064252,0.40794979079497906,True,0.006599999999999999,0.013399999999999995,0.10615064604703826,0.10615064604703826,0.0,0.21551797833792613,0.2602051733870989
IschStroke,AUS,0.2,0.06217578739064252,0.40794979079497906,True,0.013199999999999998,0.02679999999999999,0.21230129209407653,0.21230129209407653,0.0,0.43103595667585226,0.5204103467741978
IschStroke,AUS,0.5,0.06217578739064252,0.40794979079497906,True,0.032999999999999995,0.06699999999999998,0.5307532302351913,0.40794979079497906,0.12280343944021221,1.0775898916896307,1.0
IschStroke,BGD,0.05,0.17279687819123132,0.26913834534843806,True,0.0032999999999999995,0.006699999999999998,0.019097567239310578,0.019097567239310578,0.0,0.038773848637388135,0.07095818031646901
IschStroke,BGD,0.1,0.17279687819123132,0.26913834534843806,True,0.006599999999999999,0.013399999999999995,0.038195134478621155,0.038195134478621155,0.0,0.07754769727477627,0.14191636063293803
IschStroke,BGD,0.2,0.17279687819123132,0.26913834534843806,True,0.013199999999999998,0.02679999999999999,0.07639026895724231,0.07639026895724231,0.0,0.15509539454955254,0.28383272126587605
IschStroke,BGD,0.5,0.17279687819123132,0.26913834534843806,True,0.032999999999999995,0.06699999999999998,0.19097567239310576,0.19097567239310576,0.0,0.3877384863738813,0.7095818031646901
IschStroke,BGR,0.05,0.1908535198092092,0.8194945848375451,True,0.0032999999999999995,0.006699999999999998,0.017290747392549613,0.017290747392549613,0.0,0.03510545682729769,0.021099282060512082
IschStroke,BGR,0.1,0.1908535198092092,0.8194945848375451,True,0.006599999999999999,0.013399999999999995,0.034581494785099226,0.034581494785099226,0.0,0.07021091365459538,0.042198564121024164
IschStroke,BGR,0.2,0.1908535198092092,0.8194945848375451,True,0.013199999999999998,0.02679999999999999,0.06916298957019845,0.06916298957019845,0.0,0.14042182730919076,0.08439712824204833
